model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_trunk_no_coords,random,False,13,4,0.001,"(32,)",0.01,816,48,0.16749688318169723,0.8985460069444444,0.3449747291412536,0.04936010151015193,0.32608695652173914,0.3125,0.9622395833333334
MLP_multi_trunk_no_coords,random,False,13,5,0.001,"(32,)",0.01,816,40,0.1618175438432403,0.8768041237113401,0.3054710739710164,0.0425378649657682,0.3283582089552239,0.275,0.979381443298969
MLP_multi_trunk_no_coords,random,False,14,1,0.001,"(32,)",0.001,824,50,0.1437899090256156,0.9290956072351422,0.42887849750005697,0.04273902628559903,0.1694915254237288,0.1,0.9948320413436692
MLP_multi_trunk_no_coords,random,False,14,2,0.001,"(32,)",0.001,824,58,0.1833391007159668,0.8791302782029351,0.375056319427871,0.052907337314376336,0.16666666666666666,0.10344827586206896,0.9895561357702349
MLP_multi_trunk_no_coords,random,False,14,3,0.001,"(32,)",0.001,824,55,0.1940961598934855,0.8390826338810734,0.3838031657705333,0.05038304171275771,0.16393442622950818,0.09090909090909091,0.9986996098829649
MLP_multi_trunk_no_coords,random,False,14,4,0.001,"(32,)",0.001,816,48,0.1628158358830208,0.87841796875,0.31024720312083226,0.046350696648012536,0.1694915254237288,0.10416666666666667,0.9921875
MLP_multi_trunk_no_coords,random,False,14,5,0.001,"(32,)",0.001,816,40,0.1556019411625032,0.8480992268041236,0.2831320340132526,0.04099878781223591,0.125,0.075,0.9935567010309279
MLP_multi_trunk_no_coords,random,False,15,1,0.001,"(16, 8)",0.01,824,50,0.15044381972117962,0.9003100775193799,0.507190967778048,0.04090469966926249,0.42105263157894735,0.32,0.9870801033591732
MLP_multi_trunk_no_coords,random,False,15,2,0.001,"(16, 8)",0.01,824,58,0.20568468445441576,0.8633294318897992,0.3655864444993017,0.05719854292747441,0.3146067415730337,0.2413793103448276,0.9778067885117493
MLP_multi_trunk_no_coords,random,False,15,3,0.001,"(16, 8)",0.01,824,55,0.20971621874985308,0.85370611183355,0.3753658122586263,0.049602326337861116,0.35443037974683544,0.2545454545454545,0.9869960988296489
MLP_multi_trunk_no_coords,random,False,15,4,0.001,"(16, 8)",0.01,816,48,0.17224773027877166,0.8748643663194445,0.2873312760487714,0.04870549868987752,0.23529411764705882,0.16666666666666666,0.984375
MLP_multi_trunk_no_coords,random,False,15,5,0.001,"(16, 8)",0.01,816,40,0.18584990843240784,0.826868556701031,0.23763957377043327,0.046654690496856714,0.15873015873015872,0.125,0.9768041237113402
