model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_interactions_no_coords,random,False,15,4,0.001,"(16, 8)",0.01,816,48,0.43248669475451085,0.8567979600694444,0.3178463407111412,0.06738267424805686,0.43859649122807015,0.5208333333333334,0.9466145833333334
MLP_multi_interactions_no_coords,random,False,15,5,0.001,"(16, 8)",0.01,816,48,0.3274920610059652,0.8611246744791669,0.35156058095173115,0.06225135494005099,0.3404255319148936,0.3333333333333333,0.9609375
MLP_multi_interactions_no_coords,random,False,16,1,0.001,"(16, 8)",0.001,824,51,0.33550539568540017,0.849859219237501,0.34900758886065014,0.06071080741646742,0.3191489361702128,0.29411764705882354,0.963777490297542
MLP_multi_interactions_no_coords,random,False,16,2,0.001,"(16, 8)",0.001,824,51,0.34627458921598014,0.845673845217259,0.28944930240603856,0.0589251492445966,0.33707865168539325,0.29411764705882354,0.9702457956015524
MLP_multi_interactions_no_coords,random,False,16,3,0.001,"(16, 8)",0.001,824,53,0.31805555930876883,0.8663093752294251,0.37713524856865,0.053822226588754817,0.37894736842105264,0.33962264150943394,0.9688715953307393
MLP_multi_interactions_no_coords,random,False,16,4,0.001,"(16, 8)",0.001,816,48,0.24483389850143022,0.8890516493055556,0.3863879384894626,0.04845667066266616,0.4536082474226804,0.4583333333333333,0.96484375
MLP_multi_interactions_no_coords,random,False,16,5,0.001,"(16, 8)",0.001,816,48,0.31777406166210154,0.8565266927083334,0.29132037708119796,0.05683223247821797,0.275,0.22916666666666666,0.97265625
MLP_multi_interactions_no_coords,random,False,17,1,0.01,"(8,)",0.01,824,51,0.21540576588227878,0.8805012302463029,0.37549502056177264,0.051334188167623446,0.43478260869565216,0.39215686274509803,0.9728331177231565
MLP_multi_interactions_no_coords,random,False,17,2,0.01,"(8,)",0.01,824,51,0.25507674308591527,0.8475509220505797,0.30049694622468076,0.05470190129258067,0.2716049382716049,0.21568627450980393,0.9754204398447607
MLP_multi_interactions_no_coords,random,False,17,3,0.01,"(8,)",0.01,824,53,0.181731983229128,0.9001052296698724,0.46684427044452503,0.045445583543939315,0.3142857142857143,0.20754716981132076,0.9922178988326849
