model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_trunk_no_coords,spatial,False,28,5,0.1,"(16,)",0.001,816,42,0.15233074760137782,0.863572043804602,0.2937391269110082,0.04132149204432585,0.0851063829787234,0.047619047619047616,0.9961240310077519
MLP_multi_trunk_no_coords,spatial,False,29,1,0.1,"(32,)",0.01,824,49,0.16221029743716556,0.8884529295589203,0.3661046000197229,0.04658139086907888,0.26865671641791045,0.1836734693877551,0.9883870967741936
MLP_multi_trunk_no_coords,spatial,False,29,2,0.1,"(32,)",0.01,824,58,0.1848520743755344,0.8651526064643917,0.4216620383021037,0.051048840383561465,0.2777777777777778,0.1724137931034483,0.9947780678851175
MLP_multi_trunk_no_coords,spatial,False,29,3,0.1,"(32,)",0.01,824,48,0.1832396638747178,0.8339508161512028,0.3346204960263657,0.047172314321289904,0.20689655172413793,0.125,0.9948453608247423
MLP_multi_trunk_no_coords,spatial,False,29,4,0.1,"(32,)",0.01,816,53,0.16807872360528076,0.8812285170256435,0.4578994377246664,0.04549610099442476,0.2727272727272727,0.16981132075471697,0.9947575360419397
MLP_multi_trunk_no_coords,spatial,False,29,5,0.1,"(32,)",0.01,816,42,0.14309009078394774,0.8920265780730897,0.35628478015689174,0.03879541263117827,0.14545454545454545,0.09523809523809523,0.9883720930232558
MLP_multi_trunk_no_coords,spatial,False,30,1,0.1,"(32,)",0.001,824,49,0.16156091378163923,0.8791310072416062,0.3759451285018593,0.04502956954393285,0.2222222222222222,0.14285714285714285,0.9909677419354839
MLP_multi_trunk_no_coords,spatial,False,30,2,0.1,"(32,)",0.001,824,58,0.1841457397511208,0.8721752048257855,0.40138973567339464,0.05212982949302853,0.20588235294117646,0.1206896551724138,0.9960835509138382
MLP_multi_trunk_no_coords,spatial,False,30,3,0.1,"(32,)",0.001,824,48,0.18254127619586802,0.8170103092783505,0.34936399110662747,0.046410078406205535,0.18181818181818182,0.10416666666666667,0.9974226804123711
MLP_multi_trunk_no_coords,spatial,False,30,4,0.1,"(32,)",0.001,816,53,0.17046442432704806,0.8771977546427953,0.45003267159731986,0.04667728038858858,0.25,0.1509433962264151,0.9960681520314548
MLP_multi_trunk_no_coords,spatial,False,30,5,0.1,"(32,)",0.001,816,42,0.14920801471131365,0.8785529715762275,0.28735851851182365,0.04198948146611725,0.11764705882352941,0.07142857142857142,0.9922480620155039
MLP_multi_trunk_no_coords,spatial,False,31,1,0.1,"(16, 8)",0.01,824,49,0.1555601520162821,0.8913232389730086,0.4028863928479486,0.043967407845687846,0.26666666666666666,0.16326530612244897,0.9961290322580645
MLP_multi_trunk_no_coords,spatial,False,31,2,0.1,"(16, 8)",0.01,824,58,0.1747077641602695,0.8993652651481048,0.4532102593739135,0.05127460108582583,0.15625,0.08620689655172414,0.9986945169712794
MLP_multi_trunk_no_coords,spatial,False,31,3,0.1,"(16, 8)",0.01,824,48,0.1977217474755966,0.8338702749140894,0.29870792300926746,0.050688585441500775,0.1935483870967742,0.125,0.9896907216494846
MLP_multi_trunk_no_coords,spatial,False,31,4,0.1,"(16, 8)",0.01,816,53,0.16833837132430224,0.8864462523801281,0.4750677991651372,0.0467918370085715,0.4418604651162791,0.3584905660377358,0.981651376146789
