model,split_type,use_coords,species,candidate,fold,model__alpha,model__hidden_layer_sizes,model__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_single_no_coords,spatial,False,Cacophis kreftii,9,4,0.001,"(8,)",0.01,103,4,0.16744233501664707,0.7929292929292929,0.1337072718651666,0.042435396456431546,0.0,0.0,0.98989898989899
MLP_single_no_coords,spatial,False,Cacophis kreftii,9,5,0.001,"(8,)",0.01,102,2,0.09079540839697482,0.8999999999999999,0.15555555555555556,0.0246730567239414,0.0,0.0,0.99
MLP_single_no_coords,spatial,False,Cacophis kreftii,10,1,0.001,"(8,)",0.001,103,5,0.17255459648631474,0.8244897959183672,0.15545864661654135,0.04632576240988681,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,10,2,0.001,"(8,)",0.001,103,4,0.1345811814214679,0.8484848484848484,0.20242094861660076,0.03469149474904319,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,10,3,0.001,"(8,)",0.001,102,4,0.15870698569796046,0.7525510204081632,0.10489253393665159,0.03826300524447353,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,10,4,0.001,"(8,)",0.001,103,4,0.1409983078414034,0.8383838383838383,0.13865858279651383,0.03648695704286505,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,10,5,0.001,"(8,)",0.001,102,2,0.08868036567530717,0.86,0.16203703703703703,0.0202986414181903,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,11,1,0.001,"(16,)",0.01,103,5,0.18463909918203614,0.8020408163265307,0.22493052924087406,0.0441856228157233,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,11,2,0.001,"(16,)",0.01,103,4,0.15050450874659918,0.8207070707070707,0.27625,0.034666264033720605,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,11,3,0.001,"(16,)",0.01,102,4,0.176583093803323,0.8571428571428571,0.14530645824763472,0.04789298653359425,0.0,0.0,0.9897959183673469
MLP_single_no_coords,spatial,False,Cacophis kreftii,11,4,0.001,"(16,)",0.01,103,4,0.22044224871277363,0.7045454545454546,0.1068452860905691,0.04589830428615937,0.0,0.0,0.98989898989899
MLP_single_no_coords,spatial,False,Cacophis kreftii,11,5,0.001,"(16,)",0.01,102,2,0.12300818436353807,0.74,0.06010452961672474,0.028730919898514066,0.0,0.0,0.99
MLP_single_no_coords,spatial,False,Cacophis kreftii,12,1,0.001,"(16,)",0.001,103,5,0.16941722307042179,0.8183673469387754,0.1911299677765843,0.044308279818263144,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,12,2,0.001,"(16,)",0.001,103,4,0.14597266125257627,0.7828282828282829,0.13412384716732542,0.036361352822201834,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,12,3,0.001,"(16,)",0.001,102,4,0.15183763562632083,0.8520408163265306,0.1614247311827957,0.04172633880908187,0.0,0.0,0.9897959183673469
MLP_single_no_coords,spatial,False,Cacophis kreftii,12,4,0.001,"(16,)",0.001,103,4,0.1522703745300199,0.7853535353535355,0.11406706014175527,0.03805403168017723,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,12,5,0.001,"(16,)",0.001,102,2,0.08190306414317576,0.96,0.26785714285714285,0.018128417448356613,0.0,0.0,1.0
