model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_with_coords,spatial,True,11,2,0.001,"(16,)",0.01,824,49,0.16341410796400593,0.8806319947333772,0.48407710490571193,0.04176533865358852,0.40540540540540543,0.30612244897959184,0.9870967741935484
MLP_multi_with_coords,spatial,True,11,3,0.001,"(16,)",0.01,816,53,0.16289416332419906,0.9078117658695815,0.491302476118152,0.04373210436182487,0.47191011235955055,0.39622641509433965,0.9803407601572739
MLP_multi_with_coords,spatial,True,11,4,0.001,"(16,)",0.01,816,45,0.14639476083306802,0.9168468078973916,0.46168715253877973,0.04152386620294591,0.41025641025641024,0.35555555555555557,0.9779507133592736
MLP_multi_with_coords,spatial,True,11,5,0.001,"(16,)",0.01,824,55,0.17801768106745017,0.8960397210072112,0.4111840683675887,0.04885170425866426,0.3614457831325301,0.2727272727272727,0.9830949284785435
MLP_multi_with_coords,spatial,True,12,1,0.001,"(16,)",0.001,824,48,0.15704284688128112,0.8929070017182131,0.42291441032125604,0.04384772488519922,0.3188405797101449,0.22916666666666666,0.9871134020618557
MLP_multi_with_coords,spatial,True,12,2,0.001,"(16,)",0.001,824,49,0.1604531735664476,0.8802633311389073,0.47398695795700785,0.04232577085535371,0.3835616438356164,0.2857142857142857,0.9870967741935484
MLP_multi_with_coords,spatial,True,12,3,0.001,"(16,)",0.001,816,53,0.15425202827357487,0.9140186453670961,0.5105117921168373,0.04233244314601022,0.3888888888888889,0.2641509433962264,0.9934469200524246
MLP_multi_with_coords,spatial,True,12,4,0.001,"(16,)",0.001,816,45,0.13891728647476864,0.9099870298313878,0.47032591565497417,0.03877832065070714,0.43478260869565216,0.3333333333333333,0.9883268482490273
MLP_multi_with_coords,spatial,True,12,5,0.001,"(16,)",0.001,824,55,0.17045490956335124,0.8993025180281357,0.39861943498341457,0.050312808811055175,0.23376623376623376,0.16363636363636364,0.9830949284785435
MLP_multi_with_coords,spatial,True,13,1,0.001,"(32,)",0.01,824,48,0.20833258785179576,0.874328823024055,0.3720082435815449,0.05036612685593003,0.40963855421686746,0.3541666666666667,0.9768041237113402
MLP_multi_with_coords,spatial,True,13,2,0.001,"(32,)",0.01,824,49,0.1858549655127462,0.8905990783410138,0.4110263547570283,0.04813685526428209,0.367816091954023,0.32653061224489793,0.9716129032258064
MLP_multi_with_coords,spatial,True,13,3,0.001,"(32,)",0.01,816,53,0.19261939564000108,0.899132026014491,0.4714330065852567,0.0469738994048631,0.4367816091954023,0.3584905660377358,0.9803407601572739
MLP_multi_with_coords,spatial,True,13,4,0.001,"(32,)",0.01,816,45,0.16941482745239703,0.9087476581640006,0.434951291632677,0.04634551867489256,0.45652173913043476,0.4666666666666667,0.9662775616083009
MLP_multi_with_coords,spatial,True,13,5,0.001,"(32,)",0.01,824,55,0.2560693317838801,0.8750443314812626,0.4193789356791633,0.05102587678192901,0.4583333333333333,0.4,0.9752925877763329
MLP_multi_with_coords,spatial,True,14,1,0.001,"(32,)",0.001,824,48,0.16109302637946968,0.897739475945017,0.4216928660884164,0.04561478775569055,0.379746835443038,0.3125,0.979381443298969
MLP_multi_with_coords,spatial,True,14,2,0.001,"(32,)",0.001,824,49,0.1598744142442641,0.8833706385780119,0.4891754311043241,0.04148099214628999,0.44155844155844154,0.3469387755102041,0.9858064516129033
MLP_multi_with_coords,spatial,True,14,3,0.001,"(32,)",0.001,816,53,0.15881847828601042,0.9102846262271569,0.5134987215659714,0.04343578742233735,0.34285714285714286,0.22641509433962265,0.9934469200524246
MLP_multi_with_coords,spatial,True,14,4,0.001,"(32,)",0.001,816,45,0.14316558639961321,0.9133880962674737,0.43938435874769366,0.04093035572222016,0.38461538461538464,0.3333333333333333,0.9766536964980544
MLP_multi_with_coords,spatial,True,14,5,0.001,"(32,)",0.001,824,55,0.16331679376330627,0.9143397564723963,0.44690935642114105,0.047324574185562206,0.3902439024390244,0.2909090909090909,0.9856957087126138
MLP_multi_with_coords,spatial,True,15,1,0.001,"(16, 8)",0.01,824,48,0.2589289731905436,0.8689325601374571,0.4046362335101403,0.05165649647391956,0.39473684210526316,0.3125,0.9832474226804123
MLP_multi_with_coords,spatial,True,15,2,0.001,"(16, 8)",0.01,824,49,0.18288341279636827,0.8901645819618169,0.41316588587488434,0.048225667751409074,0.4318181818181818,0.3877551020408163,0.9741935483870968
MLP_multi_with_coords,spatial,True,15,3,0.001,"(16, 8)",0.01,816,53,0.2638668484240948,0.8653527535300082,0.44309184890901865,0.051437066802529234,0.4222222222222222,0.3584905660377358,0.9764089121887287
MLP_multi_with_coords,spatial,True,15,4,0.001,"(16, 8)",0.01,816,45,0.23322553482971567,0.8622279867416054,0.42580119055767507,0.04771901023234323,0.43902439024390244,0.4,0.9753566796368353
MLP_multi_with_coords,spatial,True,15,5,0.001,"(16, 8)",0.01,824,55,0.33646579444878344,0.8539780115852937,0.3453946723496013,0.062313961915699816,0.42718446601941745,0.4,0.9661898569570871
MLP_multi_with_coords,spatial,True,16,1,0.001,"(16, 8)",0.001,824,48,0.18853195932248473,0.8595897766323024,0.4450222483714549,0.045335081789887294,0.4146341463414634,0.3541666666666667,0.9780927835051546
MLP_multi_with_coords,spatial,True,16,2,0.001,"(16, 8)",0.001,824,49,0.1684185516007319,0.8914549045424621,0.4932860318848497,0.042481223952733176,0.4772727272727273,0.42857142857142855,0.9767741935483871
MLP_multi_with_coords,spatial,True,16,3,0.001,"(16, 8)",0.001,816,53,0.19695625763530236,0.8760355102747348,0.48939802986474096,0.044756847574011376,0.43373493975903615,0.33962264150943394,0.9842726081258192
