model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_no_coords,random,False,16,1,0.001,"(16, 8)",0.001,824,52,0.1881246172425957,0.8726584296532482,0.37962707315475636,0.048502278604276805,0.39473684210526316,0.28846153846153844,0.9883419689119171
MLP_multi_no_coords,random,False,16,2,0.001,"(16, 8)",0.001,824,52,0.1924769966419903,0.8712385412514947,0.321034654703501,0.05287291941882047,0.2926829268292683,0.23076923076923078,0.9766839378238342
MLP_multi_no_coords,random,False,16,3,0.001,"(16, 8)",0.001,824,50,0.1984288641442389,0.8497932816537468,0.39011078070719885,0.04990040945382885,0.36363636363636365,0.32,0.9715762273901809
MLP_multi_no_coords,random,False,16,4,0.001,"(16, 8)",0.001,816,49,0.20571793612804293,0.8847883351515312,0.3229332920857186,0.052618799091985406,0.3448275862068966,0.30612244897959184,0.970013037809648
MLP_multi_no_coords,random,False,16,5,0.001,"(16, 8)",0.001,816,48,0.18669278375334755,0.8606228298611112,0.36601646548822236,0.04824816928059686,0.379746835443038,0.3125,0.9791666666666666
MLP_multi_no_coords,random,False,17,1,0.01,"(8,)",0.01,824,52,0.16776941481211607,0.8745516141889199,0.45702745846914095,0.04532101223935027,0.3611111111111111,0.25,0.9909326424870466
MLP_multi_no_coords,random,False,17,2,0.01,"(8,)",0.01,824,52,0.17796119757381504,0.8787863690713431,0.3540518707171391,0.050377311743429576,0.23529411764705882,0.15384615384615385,0.9896373056994818
MLP_multi_no_coords,random,False,17,3,0.01,"(8,)",0.01,824,50,0.1696256724439108,0.8700516795865634,0.3759637495826463,0.04613695579317653,0.2702702702702703,0.2,0.9819121447028424
MLP_multi_no_coords,random,False,17,4,0.01,"(8,)",0.01,816,49,0.1690406173604432,0.881595402176516,0.32513799748526456,0.047066119394374224,0.1694915254237288,0.10204081632653061,0.9934810951760105
MLP_multi_no_coords,random,False,17,5,0.01,"(8,)",0.01,816,48,0.17195033702204557,0.8585069444444445,0.3451646576615494,0.04699008868699227,0.2857142857142857,0.20833333333333334,0.984375
MLP_multi_no_coords,random,False,18,1,0.01,"(8,)",0.001,824,52,0.1718102318789532,0.8592566759665206,0.40945728250565416,0.046460583037550594,0.13559322033898305,0.07692307692307693,0.9961139896373057
MLP_multi_no_coords,random,False,18,2,0.01,"(8,)",0.001,824,52,0.17430683887380796,0.8685980470306895,0.3552498134598994,0.04823422334243825,0.16129032258064516,0.09615384615384616,0.9935233160621761
MLP_multi_no_coords,random,False,18,3,0.01,"(8,)",0.001,824,50,0.16971004641441595,0.861937984496124,0.41200748991351144,0.04520030131182964,0.14035087719298245,0.08,0.9961240310077519
MLP_multi_no_coords,random,False,18,4,0.01,"(8,)",0.001,816,49,0.1566887249110669,0.8934092541840726,0.40164183151411087,0.04320709409871413,0.1935483870967742,0.12244897959183673,0.9908735332464146
MLP_multi_no_coords,random,False,18,5,0.01,"(8,)",0.001,816,48,0.17188882506072076,0.87158203125,0.2787699016498493,0.04982119890902626,0.17647058823529413,0.125,0.9817708333333334
MLP_multi_no_coords,random,False,19,1,0.01,"(16,)",0.01,824,52,0.17637310705017473,0.8746263451574332,0.41059175492088923,0.04639400031094335,0.3783783783783784,0.2692307692307692,0.9896373056994818
MLP_multi_no_coords,random,False,19,2,0.01,"(16,)",0.01,824,52,0.1840222266275408,0.8851135910721403,0.36454565186859705,0.04961872017172009,0.29411764705882354,0.19230769230769232,0.9922279792746114
