model,split_type,use_coords,species,candidate,fold,model__alpha,model__hidden_layer_sizes,model__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_single_with_coords,spatial,True,Cacophis kreftii,20,2,0.01,"(16,)",0.001,103,4,0.13090226419420609,0.8838383838383839,0.20155677655677656,0.03574721943253084,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,20,3,0.01,"(16,)",0.001,102,3,0.10940963124864903,0.8754208754208753,0.14477124183006534,0.029862305104442138,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,20,4,0.01,"(16,)",0.001,103,4,0.12926261640149653,0.8661616161616161,0.17502587991718427,0.03561220613622662,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,20,5,0.01,"(16,)",0.001,102,4,0.1359306449596528,0.8571428571428571,0.15029761904761904,0.037540251899647346,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,21,1,0.01,"(32,)",0.01,103,4,0.17618038039133882,0.8939393939393939,0.18284950343773873,0.041594667700772414,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,21,2,0.01,"(32,)",0.01,103,4,0.14908235918358337,0.8434343434343434,0.1325091575091575,0.03806858908134909,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,21,3,0.01,"(32,)",0.01,102,3,0.10347021497175089,0.898989898989899,0.21160130718954248,0.028184513573278364,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,21,4,0.01,"(32,)",0.01,103,4,0.1658107502398414,0.8055555555555556,0.10990352487418531,0.047605504501200414,0.0,0.0,0.98989898989899
MLP_single_with_coords,spatial,True,Cacophis kreftii,21,5,0.01,"(32,)",0.01,102,4,0.14214257617642737,0.875,0.18437499999999998,0.03853271442833054,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,22,1,0.01,"(32,)",0.001,103,4,0.1407129162033489,0.9015151515151515,0.20352564102564102,0.03699163717845653,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,22,2,0.01,"(32,)",0.001,103,4,0.1414134832160567,0.8333333333333333,0.12934491978609627,0.03769578368534173,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,22,3,0.01,"(32,)",0.001,102,3,0.09640380631423552,0.9057239057239057,0.17498514557338088,0.027258437248482367,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,22,4,0.01,"(32,)",0.001,103,4,0.13661951561397234,0.8308080808080807,0.12457160894660894,0.037961581575253554,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,22,5,0.01,"(32,)",0.001,102,4,0.13724055899867027,0.8571428571428571,0.35400132275132273,0.03645629981630459,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,23,1,0.01,"(16, 8)",0.01,103,4,0.19350605135810203,0.8762626262626263,0.18717259443065892,0.040079468406641644,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,23,2,0.01,"(16, 8)",0.01,103,4,0.15285926814304937,0.8383838383838383,0.13202214452214453,0.03855899280231253,0.0,0.0,1.0
MLP_single_with_coords,spatial,True,Cacophis kreftii,23,3,0.01,"(16, 8)",0.01,102,3,0.2274489888813337,0.845117845117845,0.2349537037037037,0.03409657475290115,0.3333333333333333,0.3333333333333333,0.9797979797979798
