model,split_type,use_coords,species,candidate,fold,model__alpha,model__hidden_layer_sizes,model__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_single_with_coords,random,True,Egernia mcpheei,32,1,0.1,"(16, 8)",0.001,103,0,0.01960692997044875,,,0.0008942182909059069,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,32,2,0.1,"(16, 8)",0.001,103,1,0.05650470591158304,0.7549019607843137,0.038461538461538464,0.010277996286521887,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,32,3,0.1,"(16, 8)",0.001,103,2,0.06849281672671752,0.9702970297029703,0.39285714285714285,0.017502299243568387,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,32,4,0.1,"(16, 8)",0.001,102,3,0.11471445072103928,0.8114478114478115,0.17413632119514472,0.027755594273923805,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,32,5,0.1,"(16, 8)",0.001,102,3,0.1263711500938134,0.7744107744107743,0.16118077324973878,0.02814409742228385,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,33,1,0.3,"(8,)",0.01,103,0,0.030555173035117667,,,0.0018170917328396896,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,33,2,0.3,"(8,)",0.01,103,1,0.07845689968657525,0.2941176470588235,0.0136986301369863,0.012706642835842387,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,33,3,0.3,"(8,)",0.01,103,2,0.06656234295262609,0.9752475247524752,0.41666666666666663,0.016632078582685197,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,33,4,0.3,"(8,)",0.01,102,3,0.11607467310301377,0.8114478114478115,0.1414141414141414,0.027353341777983774,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,33,5,0.3,"(8,)",0.01,102,3,0.11331172172317223,0.888888888888889,0.18925518925518925,0.027849282943174892,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,34,1,0.3,"(8,)",0.001,103,0,0.03998639370828532,,,0.0025628587702527968,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,34,2,0.3,"(8,)",0.001,103,1,0.07500257423455861,0.48039215686274506,0.018518518518518517,0.012143135790139453,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,34,3,0.3,"(8,)",0.001,103,2,0.0824830523825805,0.8861386138613861,0.11309523809523808,0.018385980713276833,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,34,4,0.3,"(8,)",0.001,102,3,0.10779584468702144,0.8720538720538721,0.13642697881828317,0.026869650148386767,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,34,5,0.3,"(8,)",0.001,102,3,0.11125970971522213,0.9090909090909091,0.17456617456617457,0.02715627657442803,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,35,1,0.3,"(16,)",0.01,103,0,0.02711270398968344,,,0.001555003337828695,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,35,2,0.3,"(16,)",0.01,103,1,0.07067640090300335,0.4117647058823529,0.01639344262295082,0.0114371309098071,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,35,3,0.3,"(16,)",0.01,103,2,0.06403261450944965,0.995049504950495,0.8333333333333333,0.016081526914599496,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,35,4,0.3,"(16,)",0.01,102,3,0.11804948196009643,0.7946127946127945,0.16448686225992692,0.02777529488931685,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,35,5,0.3,"(16,)",0.01,102,3,0.1098322008476372,0.8821548821548821,0.21111111111111108,0.027209526898089777,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,36,1,0.3,"(16,)",0.001,103,0,0.03578449516833884,,,0.0019794150910996916,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,36,2,0.3,"(16,)",0.001,103,1,0.07308377266335801,0.5,0.019230769230769232,0.011779384613564172,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,36,3,0.3,"(16,)",0.001,103,2,0.07837630507022936,0.9306930693069307,0.18333333333333335,0.017875404794393177,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,36,4,0.3,"(16,)",0.001,102,3,0.11505467462970984,0.7946127946127945,0.39295718287314924,0.027258979563079235,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,36,5,0.3,"(16,)",0.001,102,3,0.12100572235994626,0.7272727272727273,0.14484126984126983,0.027844571966323964,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,37,1,0.3,"(32,)",0.01,103,0,0.020425858068020927,,,0.0006584425989906296,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,37,2,0.3,"(32,)",0.01,103,1,0.08086348199146658,0.21568627450980393,0.012345679012345678,0.012314779744930832,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,37,3,0.3,"(32,)",0.01,103,2,0.07874916568512758,0.8663366336633663,0.2857142857142857,0.018048230630468468,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,37,4,0.3,"(32,)",0.01,102,3,0.1156913793312246,0.8383838383838382,0.15634920634920635,0.0280458862433749,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,37,5,0.3,"(32,)",0.01,102,3,0.10652464564633216,0.8686868686868687,0.19220779220779222,0.027080404904063934,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,38,1,0.3,"(32,)",0.001,103,0,0.030550727966699918,,,0.0014428216183513163,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,38,2,0.3,"(32,)",0.001,103,1,0.06623934097197141,0.6176470588235294,0.025,0.011158909553293033,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,38,3,0.3,"(32,)",0.001,103,2,0.07525778969656917,0.9455445544554456,0.5769230769230769,0.017441250355659747,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,38,4,0.3,"(32,)",0.001,102,3,0.11491993740812166,0.8417508417508417,0.1507803790412486,0.027562516085398232,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,38,5,0.3,"(32,)",0.001,102,3,0.11668423312274083,0.7542087542087541,0.19248366013071894,0.02740141555685117,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,39,1,0.3,"(16, 8)",0.01,103,0,0.02204670266719032,,,0.000999071366812177,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,39,2,0.3,"(16, 8)",0.01,103,1,0.06753718604394285,0.4607843137254902,0.017857142857142856,0.010809042400594705,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,39,3,0.3,"(16, 8)",0.01,103,2,0.0697347328991921,1.0,1.0,0.016568189260698547,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,39,4,0.3,"(16, 8)",0.01,102,3,0.12896702598642296,0.7542087542087542,0.0841834390221487,0.02859390422387578,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,39,5,0.3,"(16, 8)",0.01,102,3,0.11777723356431341,0.8383838383838383,0.1751838946960898,0.02785975116429657,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,40,1,0.3,"(16, 8)",0.001,103,0,0.023483885768291482,,,0.0009060194785415764,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,40,2,0.3,"(16, 8)",0.001,103,1,0.06095201504310764,0.6176470588235294,0.025,0.010290376632190215,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,40,3,0.3,"(16, 8)",0.001,103,2,0.07253895248021619,0.9653465346534653,0.30952380952380953,0.017648790989813302,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,40,4,0.3,"(16, 8)",0.001,102,3,0.11525819001417595,0.8181818181818182,0.14444444444444443,0.02763008020508144,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,40,5,0.3,"(16, 8)",0.001,102,3,0.1181593762702519,0.8013468013468013,0.16923076923076924,0.027679330302178125,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,41,1,1.0,"(8,)",0.01,103,0,0.039607904911337415,,,0.0018771500353321475,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,41,2,1.0,"(8,)",0.01,103,1,0.07673285253835793,0.3431372549019608,0.014705882352941176,0.0114989453316763,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,41,3,1.0,"(8,)",0.01,103,2,0.08776730674484531,0.9603960396039604,0.26666666666666666,0.018163325235885437,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,41,4,1.0,"(8,)",0.01,102,3,0.12180384306352396,0.8148148148148148,0.17183985605038238,0.027876825708944838,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,41,5,1.0,"(8,)",0.01,102,3,0.11724646830336219,0.771043771043771,0.19365079365079363,0.02738299725643493,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,42,1,1.0,"(8,)",0.001,103,0,0.047929815604115925,,,0.0025858516066464624,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,42,2,1.0,"(8,)",0.001,103,1,0.07781970453749949,0.32352941176470584,0.014285714285714285,0.011546763544456811,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,42,3,1.0,"(8,)",0.001,103,2,0.08689358520704872,1.0,1.0,0.01798100924695523,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,42,4,1.0,"(8,)",0.001,102,3,0.12280838404391285,0.8249158249158248,0.15341880341880343,0.027729085920887808,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,42,5,1.0,"(8,)",0.001,102,3,0.12274237950333286,0.8888888888888888,0.16119528619528617,0.027768660615946628,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,43,1,1.0,"(16,)",0.01,103,0,0.031028744885550026,,,0.001083955888935436,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,43,2,1.0,"(16,)",0.01,103,1,0.06641033422299072,0.32352941176470584,0.014285714285714285,0.010320497944639174,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,43,3,1.0,"(16,)",0.01,103,2,0.08507552327368201,0.9306930693069307,0.17142857142857143,0.018327809265213466,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,43,4,1.0,"(16,)",0.01,102,3,0.12600598595669757,0.797979797979798,0.11061507936507936,0.028249421660579838,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,43,5,1.0,"(16,)",0.01,102,3,0.12203017204536053,0.8484848484848484,0.1923076923076923,0.02790600662521734,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,44,1,1.0,"(16,)",0.001,103,0,0.04217652460442615,,,0.002127395347182758,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,44,2,1.0,"(16,)",0.001,103,1,0.07330022661704547,0.4117647058823529,0.01639344262295082,0.011147305447297732,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,44,3,1.0,"(16,)",0.001,103,2,0.08616607591586631,0.9554455445544554,0.24285714285714285,0.018148286445562305,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,44,4,1.0,"(16,)",0.001,102,3,0.12086566433986216,0.8518518518518519,0.1307798481711525,0.027810208823329362,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,44,5,1.0,"(16,)",0.001,102,3,0.11977778996538152,0.7946127946127945,0.1956349206349206,0.027587444913965687,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,45,1,1.0,"(32,)",0.01,103,0,0.03178524092883184,,,0.001074731415540771,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,45,2,1.0,"(32,)",0.01,103,1,0.06178678466871161,0.47058823529411764,0.01818181818181818,0.00997085519093314,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,45,3,1.0,"(32,)",0.01,103,2,0.0871204588384019,0.9405940594059407,0.2159090909090909,0.01855553957858868,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,45,4,1.0,"(32,)",0.01,102,3,0.12040035303691629,0.8080808080808081,0.13701298701298703,0.02788819648396418,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,45,5,1.0,"(32,)",0.01,102,3,0.11457546060721846,0.7979797979797979,0.18518518518518517,0.026892675397499764,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,46,1,1.0,"(32,)",0.001,103,0,0.03892892064342567,,,0.0018896402262739498,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,46,2,1.0,"(32,)",0.001,103,1,0.07493991612165526,0.2647058823529411,0.013157894736842105,0.011378933722994368,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,46,3,1.0,"(32,)",0.001,103,2,0.08636164848064815,0.9554455445544555,0.35,0.018210980185547822,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,46,4,1.0,"(32,)",0.001,102,3,0.12172934890936765,0.8282828282828283,0.11496483143342226,0.027910132567065874,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,46,5,1.0,"(32,)",0.001,102,3,0.11971228398743548,0.7777777777777777,0.18333333333333335,0.027626629533029644,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,47,1,1.0,"(16, 8)",0.01,103,0,0.037212269552772875,,,0.0014287890791120125,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,47,2,1.0,"(16, 8)",0.01,103,1,0.06930938135533918,0.2450980392156863,0.01282051282051282,0.010462171471204661,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,47,3,1.0,"(16, 8)",0.01,103,2,0.09148430640077514,0.9405940594059407,0.2,0.018692296700713738,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,47,4,1.0,"(16, 8)",0.01,102,3,0.1299024113265665,0.7777777777777778,0.08704906204906204,0.0284510924435365,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,47,5,1.0,"(16, 8)",0.01,102,3,0.12262537586702679,0.7811447811447811,0.17885391444713478,0.027967467583873803,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,48,1,1.0,"(16, 8)",0.001,103,0,0.03135067863978574,,,0.00108239186047432,0.0,,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,48,2,1.0,"(16, 8)",0.001,103,1,0.06500889217319555,0.5,0.019230769230769232,0.010233428511568887,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,48,3,1.0,"(16, 8)",0.001,103,2,0.08640950353536653,0.9603960396039604,0.3611111111111111,0.018426099792850634,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,48,4,1.0,"(16, 8)",0.001,102,3,0.12070696595947919,0.8653198653198654,0.17222222222222222,0.027814809844397187,0.0,0.0,1.0
MLP_single_with_coords,random,True,Egernia mcpheei,48,5,1.0,"(16, 8)",0.001,102,3,0.11993126731585857,0.8047138047138047,0.1704014939309057,0.027648938173668914,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,1,1,0.0001,"(8,)",0.01,103,0,0.012553144554632818,,,0.001316321847228884,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,1,2,0.0001,"(8,)",0.01,103,1,0.07123338987043841,0.4509803921568627,0.017543859649122806,0.009727557128475327,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,1,3,0.0001,"(8,)",0.01,102,0,0.0015218956171295973,,,1.688617675751364e-05,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,1,4,0.0001,"(8,)",0.01,102,0,0.015474244453778574,,,0.003268721945642249,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,1,5,0.0001,"(8,)",0.01,103,1,0.12385254811033768,0.06862745098039214,0.010416666666666666,0.009955093396207246,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,2,1,0.0001,"(8,)",0.001,103,0,0.01654582664850825,,,0.0005263056221461226,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,2,2,0.0001,"(8,)",0.001,103,1,0.06798853121286931,0.20588235294117652,0.012195121951219513,0.01001409036141351,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,2,3,0.0001,"(8,)",0.001,102,0,0.01801838939992212,,,0.0006178566332680695,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,2,4,0.0001,"(8,)",0.001,102,0,0.01896156952881618,,,0.0005633054238962061,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,2,5,0.0001,"(8,)",0.001,103,1,0.10298190098906282,0.019607843137254943,0.009900990099009901,0.010076098549205081,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,3,1,0.0001,"(16,)",0.01,103,0,0.0033647075260189174,,,0.00011595376860883411,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,3,2,0.0001,"(16,)",0.01,103,1,0.0761962174572847,0.6470588235294117,0.02702702702702703,0.009712250837294241,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,3,3,0.0001,"(16,)",0.01,102,0,0.0014599017489428962,,,2.2726307508766676e-05,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,3,4,0.0001,"(16,)",0.01,102,0,0.008151070838600734,,,0.0010147124413324693,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,3,5,0.0001,"(16,)",0.01,103,1,0.10730701199532683,0.1568627450980392,0.011494252873563218,0.009825349949202767,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,4,1,0.0001,"(16,)",0.001,103,0,0.015490130025587481,,,0.0005485166488253703,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,4,2,0.0001,"(16,)",0.001,103,1,0.04906070170457411,0.8431372549019608,0.058823529411764705,0.009651807617282869,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,4,3,0.0001,"(16,)",0.001,102,0,0.013334561754352292,,,0.0004455511110071274,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,4,4,0.0001,"(16,)",0.001,102,0,0.016274718088994992,,,0.0005507181271049441,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,4,5,0.0001,"(16,)",0.001,103,1,0.06535920487750813,0.2647058823529411,0.013157894736842105,0.009948484861429014,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,5,1,0.0001,"(32,)",0.01,103,0,0.007223097432107482,,,0.0009320318329314124,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,5,2,0.0001,"(32,)",0.01,103,1,0.08850725939728814,0.5098039215686274,0.0196078431372549,0.00971494803181207,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,5,3,0.0001,"(32,)",0.01,102,0,0.0028903097394164536,,,6.0212771575799683e-05,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,5,4,0.0001,"(32,)",0.01,102,0,0.00758804713649106,,,0.0004910214238939032,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,5,5,0.0001,"(32,)",0.01,103,1,0.11459613085690729,0.1568627450980392,0.011494252873563218,0.009896519253545382,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,6,1,0.0001,"(32,)",0.001,103,0,0.012732907494543814,,,0.00038864654238380674,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,6,2,0.0001,"(32,)",0.001,103,1,0.052870343894455024,0.7254901960784313,0.034482758620689655,0.00966948507305351,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,6,3,0.0001,"(32,)",0.001,102,0,0.011376988807628444,,,0.00027387199465156887,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,6,4,0.0001,"(32,)",0.001,102,0,0.012680574256803183,,,0.0002943057230065991,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,6,5,0.0001,"(32,)",0.001,103,1,0.07699148866984723,0.07843137254901966,0.010526315789473684,0.00983995199811856,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,7,1,0.0001,"(16, 8)",0.01,103,0,0.002973776947658213,,,0.00013115196749552538,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,7,2,0.0001,"(16, 8)",0.01,103,1,0.08298930534230091,0.7450980392156863,0.037037037037037035,0.00970630554183521,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,7,3,0.0001,"(16, 8)",0.01,102,0,0.0005315765658867682,,,2.5915771777605517e-06,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,7,4,0.0001,"(16, 8)",0.01,102,0,0.00926115660607186,,,0.0022817836171376573,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,7,5,0.0001,"(16, 8)",0.01,103,1,0.11669488830894656,0.196078431372549,0.012048192771084338,0.009754868855705959,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,8,1,0.0001,"(16, 8)",0.001,103,0,0.008480835515401533,,,0.00016404448865634273,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,8,2,0.0001,"(16, 8)",0.001,103,1,0.04948858511923536,0.8431372549019608,0.058823529411764705,0.00957637001803917,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,8,3,0.0001,"(16, 8)",0.001,102,0,0.006561186140503269,,,0.00010809550428885548,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,8,4,0.0001,"(16, 8)",0.001,102,0,0.009411181027143403,,,0.00019986013280035985,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,8,5,0.0001,"(16, 8)",0.001,103,1,0.06655999662315265,0.3137254901960784,0.014084507042253521,0.00978145106064086,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,9,1,0.001,"(8,)",0.01,103,0,0.007221856242994917,,,0.0007049474285319669,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,9,2,0.001,"(8,)",0.01,103,1,0.0709469005576222,0.4607843137254902,0.017857142857142856,0.009726825596544286,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,9,3,0.001,"(8,)",0.01,102,0,0.0015338620833845068,,,1.6993389289346098e-05,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,9,4,0.001,"(8,)",0.01,102,0,0.018363973451217843,,,0.0040533272044814776,0.0,,0.9901960784313726
MLP_single_with_coords,random,True,Eulamprus murrayi,9,5,0.001,"(8,)",0.01,103,1,0.12282246020160266,0.07843137254901966,0.010526315789473684,0.00995354720080248,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,10,1,0.001,"(8,)",0.001,103,0,0.016560933515035396,,,0.0005265879220402941,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,10,2,0.001,"(8,)",0.001,103,1,0.06797427312828122,0.20588235294117652,0.012195121951219513,0.010014427532467132,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,10,3,0.001,"(8,)",0.001,102,0,0.018030890079046513,,,0.0006180354716717766,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,10,4,0.001,"(8,)",0.001,102,0,0.018969571871612887,,,0.0005634754342705489,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,10,5,0.001,"(8,)",0.001,103,1,0.10286948423242093,0.019607843137254943,0.009900990099009901,0.010076568019931616,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,11,1,0.001,"(16,)",0.01,103,0,0.004770516718088102,,,0.00019853636214867175,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,11,2,0.001,"(16,)",0.01,103,1,0.07518617804442054,0.6470588235294118,0.02702702702702703,0.00971130096500395,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,11,3,0.001,"(16,)",0.01,102,0,0.002171816763420663,,,3.763494959580409e-05,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,11,4,0.001,"(16,)",0.01,102,0,0.008408892775196925,,,0.001000805014304191,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,11,5,0.001,"(16,)",0.01,103,1,0.08741293228746057,0.23529411764705888,0.012658227848101266,0.009902801507833337,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,12,1,0.001,"(16,)",0.001,103,0,0.015434604182023411,,,0.0005448035912917816,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,12,2,0.001,"(16,)",0.001,103,1,0.048844704925607385,0.8431372549019608,0.058823529411764705,0.009635606771214741,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,12,3,0.001,"(16,)",0.001,102,0,0.013365196713386464,,,0.0004464241439444631,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,12,4,0.001,"(16,)",0.001,102,0,0.016333276837263083,,,0.0005529345926302142,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,12,5,0.001,"(16,)",0.001,103,1,0.06535170814880169,0.2647058823529411,0.013157894736842105,0.009948544114246255,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,13,1,0.001,"(32,)",0.01,103,0,0.00782836685808181,,,0.0009412173591705717,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,13,2,0.001,"(32,)",0.01,103,1,0.0858597627947802,0.5098039215686274,0.0196078431372549,0.009713965625937711,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,13,3,0.001,"(32,)",0.01,102,0,0.0028179134978892893,,,5.524490401625813e-05,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,13,4,0.001,"(32,)",0.01,102,0,0.009968236573462252,,,0.002289086803930664,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,13,5,0.001,"(32,)",0.01,103,1,0.11252320073626458,0.16666666666666663,0.011627906976744186,0.009915428412673502,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,14,1,0.001,"(32,)",0.001,103,0,0.012777993124970664,,,0.0003907065812612961,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,14,2,0.001,"(32,)",0.001,103,1,0.05291288220259055,0.7254901960784313,0.034482758620689655,0.009669539889579814,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,14,3,0.001,"(32,)",0.001,102,0,0.011410055549802886,,,0.00027477676551176483,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,14,4,0.001,"(32,)",0.001,102,0,0.01273383981853161,,,0.0002961771086444177,0.0,,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,14,5,0.001,"(32,)",0.001,103,1,0.07690853081417322,0.07843137254901966,0.010526315789473684,0.009840646904247727,0.0,0.0,1.0
MLP_single_with_coords,random,True,Eulamprus murrayi,15,1,0.001,"(16, 8)",0.01,103,0,0.004191010786253243,,,0.00030091879790697325,0.0,,1.0
