model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_no_coords,spatial,False,Pseudechis porphyricaus,8,5,10.0,balanced,103,3,0.4848229683057399,0.8633333333333334,0.13643790849673204,0.160288532636621,0.19047619047619047,0.6666666666666666,0.84
Logistic_single_no_coords,spatial,False,Saltuarius swaini,1,1,0.01,,103,2,0.09772469166640685,0.3069306930693069,0.020673486786018755,0.019098725304159615,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,1,2,0.01,,102,1,0.05652500085672365,0.6435643564356436,0.02702702702702703,0.009747518983889586,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,1,3,0.01,,103,2,0.09599000595378795,0.6336633663366337,0.04607843137254902,0.019049367744030613,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,1,4,0.01,,103,2,0.09618022986778496,0.6584158415841584,0.04341736694677871,0.019054908651049352,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,1,5,0.01,,102,1,0.056715220904850754,0.6237623762376238,0.02564102564102564,0.009753275523318873,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,2,1,0.01,balanced,103,2,0.5548127279364993,0.32673267326732675,0.021235955056179777,0.18588226207052788,0.0,0.0,0.7425742574257426
Logistic_single_no_coords,spatial,False,Saltuarius swaini,2,2,0.01,balanced,102,1,0.5736936560299005,0.5841584158415842,0.023255813953488372,0.1941415624686214,0.0,0.0,0.693069306930693
Logistic_single_no_coords,spatial,False,Saltuarius swaini,2,3,0.01,balanced,103,2,0.7065247059780632,0.6138613861386139,0.037037037037037035,0.25585485172341305,0.037037037037037035,0.5,0.49504950495049505
Logistic_single_no_coords,spatial,False,Saltuarius swaini,2,4,0.01,balanced,103,2,0.6347135289766602,0.5742574257425743,0.03425058548009367,0.22193152220374426,0.05714285714285714,0.5,0.6831683168316832
Logistic_single_no_coords,spatial,False,Saltuarius swaini,2,5,0.01,balanced,102,1,0.6333555996303498,0.504950495049505,0.0196078431372549,0.22187901168154447,0.0,0.0,0.6138613861386139
Logistic_single_no_coords,spatial,False,Saltuarius swaini,3,1,0.1,,103,2,0.10583201263689335,0.31683168316831684,0.02098901098901099,0.019319220179988845,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,3,2,0.1,,102,1,0.055439952194091105,0.6237623762376238,0.02564102564102564,0.009739069472919496,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,3,3,0.1,,103,2,0.09494564088873138,0.6485148514851484,0.04563492063492063,0.019053011495149638,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,3,4,0.1,,103,2,0.09586850699332707,0.599009900990099,0.036062378167641324,0.01906068580435395,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,3,5,0.1,,102,1,0.05705300747360187,0.504950495049505,0.0196078431372549,0.009789551617378673,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,4,1,0.1,balanced,103,2,0.5192192880154776,0.35148514851485146,0.02185211433971179,0.17234226127429106,0.0,0.0,0.7722772277227723
Logistic_single_no_coords,spatial,False,Saltuarius swaini,4,2,0.1,balanced,102,1,0.5041483480800819,0.5841584158415842,0.023255813953488372,0.17155009776341332,0.0,0.0,0.7029702970297029
Logistic_single_no_coords,spatial,False,Saltuarius swaini,4,3,0.1,balanced,103,2,0.7617280105586566,0.6138613861386139,0.036630036630036625,0.2780792370838824,0.07692307692307693,1.0,0.5247524752475248
Logistic_single_no_coords,spatial,False,Saltuarius swaini,4,4,0.1,balanced,103,2,0.6030643845390716,0.5445544554455446,0.03205128205128205,0.20814634584516445,0.05714285714285714,0.5,0.6831683168316832
Logistic_single_no_coords,spatial,False,Saltuarius swaini,4,5,0.1,balanced,102,1,0.620355629235411,0.4356435643564357,0.017241379310344827,0.21996267335681188,0.0,0.0,0.594059405940594
Logistic_single_no_coords,spatial,False,Saltuarius swaini,5,1,1.0,,103,2,0.12119647639546455,0.33168316831683164,0.021627308861351415,0.019737574148240723,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,5,2,1.0,,102,1,0.0563317794876817,0.5247524752475248,0.02040816326530612,0.009821999932658379,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,5,3,1.0,,103,2,0.09585510842317427,0.594059405940594,0.03484848484848485,0.019270424751926644,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,5,4,1.0,,103,2,0.09813421141405916,0.5544554455445545,0.032539682539682535,0.019205654326195955,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,5,5,1.0,,102,1,0.06150644439978978,0.40594059405940597,0.01639344262295082,0.010032710269441934,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,6,1,1.0,balanced,103,2,0.525223713847969,0.38613861386138615,0.02307489451476793,0.16930243060785172,0.0,0.0,0.7722772277227723
Logistic_single_no_coords,spatial,False,Saltuarius swaini,6,2,1.0,balanced,102,1,0.49108333777910906,0.6039603960396039,0.024390243902439025,0.1692546905172157,0.0,0.0,0.7227722772277227
Logistic_single_no_coords,spatial,False,Saltuarius swaini,6,3,1.0,balanced,103,2,0.8268463256596538,0.5792079207920793,0.03315789473684211,0.29653438450423114,0.0392156862745098,0.5,0.5247524752475248
Logistic_single_no_coords,spatial,False,Saltuarius swaini,6,4,1.0,balanced,103,2,0.6169375242235856,0.5544554455445545,0.03286637931034483,0.20843608021642737,0.0625,0.5,0.7128712871287128
Logistic_single_no_coords,spatial,False,Saltuarius swaini,6,5,1.0,balanced,102,1,0.640451052341984,0.4653465346534653,0.01818181818181818,0.22597344902509783,0.0,0.0,0.6237623762376238
Logistic_single_no_coords,spatial,False,Saltuarius swaini,7,1,10.0,,103,2,0.12829714989833244,0.3316831683168317,0.021440036688832834,0.019942090458432777,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,7,2,10.0,,102,1,0.05763595610193483,0.49504950495049505,0.019230769230769232,0.009877752717941163,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,7,3,10.0,,103,2,0.09710554257090079,0.5891089108910891,0.034019439679817035,0.019424449606411168,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,7,4,10.0,,103,2,0.09921515616792663,0.5792079207920793,0.03491196114146934,0.019298528085294368,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,7,5,10.0,,102,1,0.06384749638051511,0.39603960396039606,0.016129032258064516,0.010172517900681974,0.0,0.0,1.0
Logistic_single_no_coords,spatial,False,Saltuarius swaini,8,1,10.0,balanced,103,2,0.5283472583013075,0.3910891089108911,0.02329652572044169,0.16869949193056952,0.0,0.0,0.7722772277227723
Logistic_single_no_coords,spatial,False,Saltuarius swaini,8,2,10.0,balanced,102,1,0.4899458501208696,0.6039603960396039,0.024390243902439025,0.16914910789894821,0.0,0.0,0.7326732673267327
Logistic_single_no_coords,spatial,False,Saltuarius swaini,8,3,10.0,balanced,103,2,0.8449882189395296,0.5841584158415842,0.03351351351351352,0.30064499633589503,0.04,0.5,0.5346534653465347
Logistic_single_no_coords,spatial,False,Saltuarius swaini,8,4,10.0,balanced,103,2,0.6225744379802536,0.5544554455445545,0.03286637931034483,0.20884867936983964,0.0625,0.5,0.7128712871287128
Logistic_single_no_coords,spatial,False,Saltuarius swaini,8,5,10.0,balanced,102,1,0.6456806051688235,0.4653465346534653,0.01818181818181818,0.2271559427217931,0.0,0.0,0.6336633663366337
