model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_no_coords,random,False,Cacophis kreftii,7,5,10.0,,102,3,0.11790868457073782,0.8922558922558922,0.15633528265107213,0.030400325564230907,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Cacophis kreftii,8,1,10.0,balanced,103,3,0.27386427964176874,0.8866666666666667,0.145224171539961,0.07863990150481057,0.15384615384615385,0.3333333333333333,0.91
Logistic_single_no_coords,random,False,Cacophis kreftii,8,2,10.0,balanced,103,3,0.5290637575541887,0.9033333333333333,0.18095238095238095,0.15921321786300116,0.21428571428571427,1.0,0.78
Logistic_single_no_coords,random,False,Cacophis kreftii,8,3,10.0,balanced,102,3,0.7213854151837231,0.7373737373737373,0.12468030690537084,0.23086271312964396,0.06060606060606061,0.3333333333333333,0.7070707070707071
Logistic_single_no_coords,random,False,Cacophis kreftii,8,4,10.0,balanced,103,4,0.5319822390121496,0.9090909090909091,0.23360177404295052,0.1624328857539017,0.25806451612903225,1.0,0.7676767676767676
Logistic_single_no_coords,random,False,Cacophis kreftii,8,5,10.0,balanced,102,3,0.48416687435816563,0.8686868686868687,0.12777777777777777,0.141277662985254,0.2727272727272727,1.0,0.8383838383838383
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,1,1,0.01,,103,7,0.2300983555774634,0.7514880952380952,0.27367488662131517,0.060664079675057686,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,1,2,0.01,,103,7,0.22790800041713455,0.7827380952380952,0.33246742994279943,0.06014815464030575,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,1,3,0.01,,102,6,0.20894318625983324,0.8159722222222222,0.2094104421407053,0.053370640206342586,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,1,4,0.01,,103,7,0.23212639098791196,0.7678571428571429,0.22518267733414032,0.06118576928724697,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,1,5,0.01,,102,7,0.22834839844894045,0.7744360902255638,0.46236565548205094,0.06064167813447158,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,2,1,0.01,balanced,103,7,0.5309522942508104,0.7291666666666666,0.28006207020013085,0.17271155565086058,0.27586206896551724,0.5714285714285714,0.8125
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,2,2,0.01,balanced,103,7,0.6021381292536134,0.7886904761904762,0.3463940571458241,0.2051649180356056,0.32432432432432434,0.8571428571428571,0.75
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,2,3,0.01,balanced,102,6,0.5650613647695306,0.8246527777777778,0.2164141414141414,0.18784198992035786,0.25,0.6666666666666666,0.7708333333333334
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,2,4,0.01,balanced,103,7,0.5711760533396363,0.7872023809523809,0.2548549634278663,0.19123543089571898,0.30303030303030304,0.7142857142857143,0.78125
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,2,5,0.01,balanced,102,7,0.5258119328199253,0.793984962406015,0.4414853853629364,0.16951934790483467,0.4,0.7142857142857143,0.8631578947368421
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,3,1,0.1,,103,7,0.2142832282091769,0.7455357142857142,0.2614913036739662,0.05689280287336796,0.0,0.0,1.0
