model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,6,5,1.0,balanced,102,17,0.5875187610329219,0.7653979238754325,0.3567244939027577,0.20553853772926783,0.41379310344827586,0.7058823529411765,0.6588235294117647
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,7,1,10.0,,103,17,0.351836255876934,0.8180574555403557,0.5009179576073227,0.11177593036031985,0.4166666666666667,0.29411764705882354,0.9767441860465116
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,7,2,10.0,,103,17,0.35201960894881174,0.8146374829001368,0.4357829792538668,0.11354334306847114,0.3333333333333333,0.23529411764705882,0.9651162790697675
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,7,3,10.0,,102,16,0.34617134137518213,0.8343023255813954,0.38503901593262185,0.11612332871025732,0.10526315789473684,0.0625,0.9767441860465116
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,7,4,10.0,,103,17,0.36620517789623125,0.801641586867305,0.4388547485354076,0.11864477302667802,0.25,0.17647058823529413,0.9534883720930233
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,7,5,10.0,,102,17,0.3791943308428566,0.7730103806228373,0.36924908619934954,0.12511873925417005,0.3333333333333333,0.23529411764705882,0.9647058823529412
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,8,1,10.0,balanced,103,17,0.5556422191411514,0.8187414500683995,0.48255257352366354,0.19074527971026314,0.5263157894736842,0.8823529411764706,0.7093023255813954
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,8,2,10.0,balanced,103,17,0.5517578051118242,0.8084815321477429,0.4270203567630038,0.19303161838034935,0.4827586206896552,0.8235294117647058,0.686046511627907
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,8,3,10.0,balanced,102,16,0.45292796574332383,0.8299418604651163,0.37874274708467165,0.15075411382671758,0.5,0.75,0.7674418604651163
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,8,4,10.0,balanced,103,17,0.5336442602975566,0.801641586867305,0.4317985779820127,0.18251239035845832,0.4444444444444444,0.7058823529411765,0.7093023255813954
Logistic_single_with_coords,random,True,Coeranoscincus reticulatus,8,5,10.0,balanced,102,17,0.5908650181625799,0.7647058823529412,0.3563643498451346,0.20660993723304158,0.41379310344827586,0.7058823529411765,0.6588235294117647
Logistic_single_with_coords,random,True,Egernia mcpheei,1,1,0.01,,103,2,0.09450070498955376,0.8316831683168316,0.08391608391608392,0.0189978405067847,0.0,0.0,1.0
Logistic_single_with_coords,random,True,Egernia mcpheei,1,2,0.01,,103,2,0.09343269754565552,0.9653465346534653,0.29166666666666663,0.01895964988164552,0.0,0.0,1.0
Logistic_single_with_coords,random,True,Egernia mcpheei,1,3,0.01,,103,2,0.09772324267996647,0.24752475247524752,0.019044437019712663,0.019107800432040585,0.0,0.0,1.0
Logistic_single_with_coords,random,True,Egernia mcpheei,1,4,0.01,,102,2,0.09468362062004783,0.875,0.10416666666666666,0.019159887010808844,0.0,0.0,1.0
Logistic_single_with_coords,random,True,Egernia mcpheei,1,5,0.01,,102,1,0.05625463157014028,0.9306930693069306,0.125,0.009727795851863499,0.0,0.0,1.0
Logistic_single_with_coords,random,True,Egernia mcpheei,2,1,0.01,balanced,103,2,0.514344769766266,0.8267326732673268,0.07846153846153847,0.16516558646649757,0.10526315789473684,0.5,0.8415841584158416
Logistic_single_with_coords,random,True,Egernia mcpheei,2,2,0.01,balanced,103,2,0.5335318611795322,0.9702970297029703,0.325,0.17544865448113772,0.125,1.0,0.7227722772277227
Logistic_single_with_coords,random,True,Egernia mcpheei,2,3,0.01,balanced,103,2,0.4490023928106831,0.3316831683168317,0.021132804119287706,0.13859260785323824,0.0,0.0,0.8811881188118812
Logistic_single_with_coords,random,True,Egernia mcpheei,2,4,0.01,balanced,102,2,0.6203709215878016,0.875,0.10512820512820513,0.21446515204220726,0.10256410256410256,1.0,0.65
