model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,random,True,18,2,1.0,0.03,3,100,1.0,824,51,0.1768635992364045,0.8536894706136013,0.31711878711225766,0.049096867134422836,0.208955223880597,0.13725490196078433,0.9883570504527813
XGBoost_multi_interactions_with_coords,random,True,18,3,1.0,0.03,3,100,1.0,824,53,0.16039568098738016,0.9055991973178671,0.47461627456906075,0.044995188324644005,0.03636363636363636,0.018867924528301886,0.9987029831387808
XGBoost_multi_interactions_with_coords,random,True,18,4,1.0,0.03,3,100,1.0,816,48,0.14007026867275243,0.9361707899305555,0.48540908566422786,0.03944854532356694,0.08,0.041666666666666664,1.0
XGBoost_multi_interactions_with_coords,random,True,18,5,1.0,0.03,3,100,1.0,816,48,0.1525591952379304,0.8951144748263888,0.5091143218352502,0.04148171420129893,0.11764705882352941,0.0625,1.0
XGBoost_multi_interactions_with_coords,random,True,19,1,1.0,0.03,3,300,0.8,824,51,0.14605560195966177,0.9035081044060573,0.5029249725842393,0.04051814651953623,0.37681159420289856,0.2549019607843137,0.9935316946959897
XGBoost_multi_interactions_with_coords,random,True,19,2,1.0,0.03,3,300,0.8,824,51,0.17063458873904974,0.8653070542576669,0.3508076043087057,0.047578556474534045,0.3013698630136986,0.21568627450980393,0.9857697283311773
XGBoost_multi_interactions_with_coords,random,True,19,3,1.0,0.03,3,300,0.8,824,53,0.15559463612711374,0.9103834764946285,0.4573234942698051,0.04456882988620152,0.29411764705882354,0.18867924528301888,0.993514915693904
XGBoost_multi_interactions_with_coords,random,True,19,4,1.0,0.03,3,300,0.8,816,48,0.12665924070664494,0.9417860243055556,0.5321293172693714,0.03636041833063892,0.5185185185185185,0.4375,0.984375
XGBoost_multi_interactions_with_coords,random,True,19,5,1.0,0.03,3,300,0.8,816,48,0.14142058066752086,0.9010687934027779,0.5212914424828208,0.03906571677554724,0.4657534246575342,0.3541666666666667,0.9895833333333334
XGBoost_multi_interactions_with_coords,random,True,20,1,1.0,0.03,3,300,1.0,824,51,0.15401713978263173,0.8867666083250895,0.43671627491508047,0.04276904367243208,0.2727272727272727,0.17647058823529413,0.9922380336351876
XGBoost_multi_interactions_with_coords,random,True,20,2,1.0,0.03,3,300,1.0,824,51,0.17406252422656562,0.8600816782081526,0.3218831797304652,0.04915240123273702,0.25,0.17647058823529413,0.9844760672703752
XGBoost_multi_interactions_with_coords,random,True,20,3,1.0,0.03,3,300,1.0,824,53,0.15413838781281106,0.9131732863470622,0.4471166489594426,0.04446687762795987,0.2647058823529412,0.16981132075471697,0.9922178988326849
XGBoost_multi_interactions_with_coords,random,True,20,4,1.0,0.03,3,300,1.0,816,48,0.1299037270918494,0.9406060112847222,0.5092709533046181,0.03723533925422424,0.4,0.2916666666666667,0.9895833333333334
XGBoost_multi_interactions_with_coords,random,True,20,5,1.0,0.03,3,300,1.0,816,48,0.14704645243923026,0.8971218532986112,0.5112729213590099,0.04023084006513376,0.38235294117647056,0.2708333333333333,0.9908854166666666
XGBoost_multi_interactions_with_coords,random,True,21,1,1.0,0.03,5,100,0.8,824,51,0.1449400868092005,0.9042437155974938,0.5002057709025746,0.040160769319280656,0.3333333333333333,0.21568627450980393,0.9948253557567918
XGBoost_multi_interactions_with_coords,random,True,21,2,1.0,0.03,5,100,0.8,824,51,0.1698764490621403,0.867843644572965,0.34846967526853023,0.0482446148248226,0.273972602739726,0.19607843137254902,0.9844760672703752
XGBoost_multi_interactions_with_coords,random,True,21,3,1.0,0.03,5,100,0.8,824,53,0.15355332066111319,0.9163057044269878,0.48721388581743474,0.04396858201466434,0.26865671641791045,0.16981132075471697,0.993514915693904
XGBoost_multi_interactions_with_coords,random,True,21,4,1.0,0.03,5,100,0.8,816,48,0.12554248705051585,0.9472384982638888,0.5995602215121388,0.035188496603598775,0.45714285714285713,0.3333333333333333,0.9921875
