model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,spatial,True,16,3,0.8,0.1,5,300,1.0,816,53,0.17777743079946687,0.8825144044115829,0.4854757520217813,0.045675403047699986,0.45977011494252873,0.37735849056603776,0.981651376146789
XGBoost_multi_interactions_with_coords,spatial,True,16,4,0.8,0.1,5,300,1.0,816,45,0.12481091788267995,0.9267617812364893,0.5785863011681024,0.03428863139270938,0.5405405405405406,0.4444444444444444,0.9883268482490273
XGBoost_multi_interactions_with_coords,spatial,True,16,5,0.8,0.1,5,300,1.0,824,55,0.1673059359700772,0.8999645348149898,0.5485037433596074,0.04346927381582081,0.47058823529411764,0.36363636363636365,0.9869960988296489
XGBoost_multi_interactions_with_coords,spatial,True,17,1,1.0,0.03,3,100,0.8,824,48,0.15577559660504167,0.8846515249140894,0.464119532596845,0.04197554687261447,0.25,0.14583333333333334,0.9987113402061856
XGBoost_multi_interactions_with_coords,spatial,True,17,2,1.0,0.03,3,100,0.8,824,49,0.16162786355788242,0.8662146148782093,0.40128903802586396,0.043953728209562115,0.07547169811320754,0.04081632653061224,0.9974193548387097
XGBoost_multi_interactions_with_coords,spatial,True,17,3,1.0,0.03,3,100,0.8,816,53,0.15697108240258026,0.9044486757832785,0.516397614972487,0.0442113807022543,0.07272727272727272,0.03773584905660377,1.0
XGBoost_multi_interactions_with_coords,spatial,True,17,4,1.0,0.03,3,100,0.8,816,45,0.14391489083943856,0.9070615362444155,0.42151979278090546,0.03969963481964419,0.18181818181818182,0.1111111111111111,0.993514915693904
XGBoost_multi_interactions_with_coords,spatial,True,17,5,1.0,0.03,3,100,0.8,824,55,0.16538983191178133,0.8913228514008747,0.508888192508628,0.04593039035477394,0.22580645161290322,0.12727272727272726,1.0
XGBoost_multi_interactions_with_coords,spatial,True,18,1,1.0,0.03,3,100,1.0,824,48,0.1573884750276323,0.8799398625429553,0.44363392138074487,0.042634929768260686,0.25,0.14583333333333334,0.9987113402061856
XGBoost_multi_interactions_with_coords,spatial,True,18,2,1.0,0.03,3,100,1.0,824,49,0.16332317850855996,0.8620539828834759,0.3807214041092082,0.04456436392487318,0.0392156862745098,0.02040816326530612,0.9987096774193548
XGBoost_multi_interactions_with_coords,spatial,True,18,3,1.0,0.03,3,100,1.0,816,53,0.16075655065902275,0.9040653824278543,0.4893497627576813,0.045512517408264064,0.07142857142857142,0.03773584905660377,0.9986893840104849
XGBoost_multi_interactions_with_coords,spatial,True,18,4,1.0,0.03,3,100,1.0,816,45,0.14704844515965992,0.9008358553105635,0.4247999415301699,0.04022233041183123,0.1509433962264151,0.08888888888888889,0.9948119325551232
XGBoost_multi_interactions_with_coords,spatial,True,18,5,1.0,0.03,3,100,1.0,824,55,0.16929714365410958,0.8848090790873625,0.505358618073003,0.04706336212897706,0.10344827586206896,0.05454545454545454,1.0
XGBoost_multi_interactions_with_coords,spatial,True,19,1,1.0,0.03,3,300,0.8,824,48,0.14433215326715096,0.9017396907216495,0.5063408473287415,0.03986447654855263,0.3582089552238806,0.25,0.990979381443299
XGBoost_multi_interactions_with_coords,spatial,True,19,2,1.0,0.03,3,300,0.8,824,49,0.15530581061296572,0.8793680052666227,0.41607515085168667,0.042602611208122976,0.2222222222222222,0.14285714285714285,0.9909677419354839
XGBoost_multi_interactions_with_coords,spatial,True,19,3,1.0,0.03,3,300,0.8,816,53,0.14822132049991932,0.9066495215015208,0.5444025666654471,0.041132306984926696,0.39473684210526316,0.2830188679245283,0.9895150720838795
XGBoost_multi_interactions_with_coords,spatial,True,19,4,1.0,0.03,3,300,0.8,816,45,0.12937698501943706,0.9252630061968583,0.5184839252795527,0.036123600804350446,0.45454545454545453,0.3333333333333333,0.9922178988326849
XGBoost_multi_interactions_with_coords,spatial,True,19,5,1.0,0.03,3,300,0.8,824,55,0.15646955942928056,0.900295543208417,0.5380088507083366,0.04330859061754173,0.30985915492957744,0.2,0.9934980494148244
XGBoost_multi_interactions_with_coords,spatial,True,20,1,1.0,0.03,3,300,1.0,824,48,0.150205978434035,0.888879939862543,0.4828000227966225,0.041224787131302,0.3,0.1875,0.9961340206185567
