model,split_type,use_coords,species,candidate,fold,model__colsample_bytree,model__learning_rate,model__max_depth,model__n_estimators,model__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,1,5,0.8,0.03,3,100,0.8,102,13,0.2537847989135766,0.8936905790838375,0.5876216177113516,0.07945362224222204,0.47619047619047616,0.38461538461538464,0.9662921348314607
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,2,1,0.8,0.03,3,100,1.0,102,15,0.329458261410891,0.843295019157088,0.5320882175530008,0.1013781501796815,0.2857142857142857,0.2,0.9655172413793104
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,2,2,0.8,0.03,3,100,1.0,103,10,0.1786259630857326,0.9650537634408601,0.7584415584415584,0.05086115280191322,0.5333333333333333,0.4,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,2,3,0.8,0.03,3,100,1.0,103,16,0.24433095677694913,0.9597701149425286,0.8541267942583732,0.07915229818815624,0.2222222222222222,0.125,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,2,4,0.8,0.03,3,100,1.0,103,10,0.22776603312574326,0.8682795698924731,0.5968209407339842,0.06562870378415704,0.5,0.5,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,2,5,0.8,0.03,3,100,1.0,102,13,0.24515995966650836,0.9057908383751081,0.5871255638658015,0.07822250993765667,0.42105263157894735,0.3076923076923077,0.9775280898876404
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,3,1,0.8,0.03,3,300,0.8,102,15,0.37626143654682037,0.8191570881226053,0.48621730652690404,0.109300143174897,0.36363636363636365,0.26666666666666666,0.9655172413793104
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,3,2,0.8,0.03,3,300,0.8,103,10,0.14285306880167847,0.964516129032258,0.8228221288515406,0.04055151111671318,0.7058823529411765,0.6,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,3,3,0.8,0.03,3,300,0.8,103,16,0.2581591588508777,0.9346264367816092,0.806905465524226,0.08011419075819325,0.4,0.25,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,3,4,0.8,0.03,3,300,0.8,103,10,0.23258712460232286,0.8978494623655915,0.6029599640125956,0.07052038655963516,0.5454545454545454,0.6,0.9354838709677419
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,3,5,0.8,0.03,3,300,0.8,102,13,0.2795780054302314,0.8764044943820225,0.5195347356604963,0.09236897956126221,0.34782608695652173,0.3076923076923077,0.9325842696629213
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,4,1,0.8,0.03,3,300,1.0,102,15,0.3592397348398209,0.8268199233716474,0.530597418727241,0.1056980579304962,0.36363636363636365,0.26666666666666666,0.9655172413793104
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,4,2,0.8,0.03,3,300,1.0,103,10,0.15024053456742742,0.9612903225806452,0.8039285714285713,0.04439923627060399,0.625,0.5,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,4,3,0.8,0.03,3,300,1.0,103,16,0.2599990631984742,0.9339080459770115,0.7980803051115551,0.07993755615095173,0.47619047619047616,0.3125,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,4,4,0.8,0.03,3,300,1.0,103,10,0.22511289412758187,0.886021505376344,0.6439539536201924,0.06512510587636494,0.5217391304347826,0.6,0.9247311827956989
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,4,5,0.8,0.03,3,300,1.0,102,13,0.26764435491776795,0.8798617113223854,0.5524367958314447,0.08850507054583993,0.38095238095238093,0.3076923076923077,0.9550561797752809
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,5,1,0.8,0.03,5,100,0.8,102,15,0.32979945181289944,0.8551724137931035,0.5467648681778601,0.10171654933062377,0.38095238095238093,0.26666666666666666,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,5,2,0.8,0.03,5,100,0.8,103,10,0.15517859951301477,0.9698924731182795,0.8053815628815628,0.04265888314589592,0.625,0.5,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,5,3,0.8,0.03,5,100,0.8,103,16,0.2522813353494395,0.9647988505747127,0.8456643030172443,0.0820933646460265,0.4,0.25,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,5,4,0.8,0.03,5,100,0.8,103,10,0.23091043375171272,0.8795698924731182,0.5778606719367588,0.06851597499054181,0.42105263157894735,0.4,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,5,5,0.8,0.03,5,100,0.8,102,13,0.2508890454726728,0.8962834917891098,0.5989586324606568,0.0788682929131725,0.47619047619047616,0.38461538461538464,0.9662921348314607
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,6,1,0.8,0.03,5,100,1.0,102,15,0.3322570303706668,0.8505747126436782,0.5566590101143877,0.1017438381359723,0.38095238095238093,0.26666666666666666,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,6,2,0.8,0.03,5,100,1.0,103,10,0.16176785154789314,0.9634408602150538,0.8000334387834388,0.04564753336131169,0.625,0.5,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,6,3,0.8,0.03,5,100,1.0,103,16,0.23262593443824092,0.9698275862068966,0.872301207779149,0.07509520018799044,0.47619047619047616,0.3125,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,6,4,0.8,0.03,5,100,1.0,103,10,0.22459530342371206,0.8881720430107527,0.6146059276980329,0.06602729851134012,0.42105263157894735,0.4,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,6,5,0.8,0.03,5,100,1.0,102,13,0.24004697868143202,0.9057908383751081,0.6505386375355415,0.07670829852922767,0.5,0.46153846153846156,0.9438202247191011
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,7,1,0.8,0.03,5,300,0.8,102,15,0.4038737722707568,0.8176245210727969,0.5149328035552867,0.1129899710196363,0.38095238095238093,0.26666666666666666,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,7,2,0.8,0.03,5,300,0.8,103,10,0.13267029228958202,0.9688172043010752,0.837608225108225,0.03696740938391069,0.7777777777777778,0.7,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,7,3,0.8,0.03,5,300,0.8,103,16,0.2670052420478569,0.9432471264367817,0.805832998681969,0.08232556601286724,0.47619047619047616,0.3125,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,7,4,0.8,0.03,5,300,0.8,103,10,0.2490750612033659,0.886021505376344,0.6021689883762038,0.07221510285618286,0.5454545454545454,0.6,0.9354838709677419
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,7,5,0.8,0.03,5,300,0.8,102,13,0.2926933408939739,0.881590319792567,0.5072985594537318,0.09642042727380523,0.36363636363636365,0.3076923076923077,0.9438202247191011
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,8,1,0.8,0.03,5,300,1.0,102,15,0.41515316158133614,0.8206896551724138,0.52606689828667,0.11489226160447245,0.34782608695652173,0.26666666666666666,0.9540229885057471
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,8,2,0.8,0.03,5,300,1.0,103,10,0.13645377469559394,0.9655913978494624,0.8648809523809523,0.03744581046018461,0.7058823529411765,0.6,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,8,3,0.8,0.03,5,300,1.0,103,16,0.2442689010379043,0.9583333333333334,0.8295170107670108,0.07605256980426157,0.5217391304347826,0.375,0.9885057471264368
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,8,4,0.8,0.03,5,300,1.0,103,10,0.2384299579475986,0.89247311827957,0.6505947775628627,0.0699326510019577,0.5454545454545454,0.6,0.9354838709677419
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,8,5,0.8,0.03,5,300,1.0,102,13,0.2714984187951258,0.8988764044943821,0.5738443078999328,0.0914833616699279,0.4166666666666667,0.38461538461538464,0.9325842696629213
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,9,1,0.8,0.1,3,100,0.8,102,15,0.38466273526237094,0.8214559386973179,0.4852744557817952,0.11099986198115847,0.36363636363636365,0.26666666666666666,0.9655172413793104
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,9,2,0.8,0.1,3,100,0.8,103,10,0.1452542000924481,0.9666666666666667,0.8219802867383512,0.041373852855876206,0.625,0.5,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,9,3,0.8,0.1,3,100,0.8,103,16,0.2665428658623282,0.9245689655172414,0.7958005797839558,0.07977959705572842,0.4,0.25,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,9,4,0.8,0.1,3,100,0.8,103,10,0.23017254906463636,0.9043010752688172,0.6548072692753544,0.07085972448441859,0.5454545454545454,0.6,0.9354838709677419
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,9,5,0.8,0.1,3,100,0.8,102,13,0.28624295991659693,0.8764044943820225,0.5230794600763641,0.09316319708297165,0.34782608695652173,0.3076923076923077,0.9325842696629213
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,10,1,0.8,0.1,3,100,1.0,102,15,0.3757884849407383,0.8160919540229885,0.5233172516869996,0.10840980783403854,0.34782608695652173,0.26666666666666666,0.9540229885057471
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,10,2,0.8,0.1,3,100,1.0,103,10,0.1498952123522699,0.9623655913978495,0.801845238095238,0.044417879937172465,0.7058823529411765,0.6,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,10,3,0.8,0.1,3,100,1.0,103,16,0.2599082971901812,0.9389367816091954,0.8074486597101729,0.08100105534308429,0.45454545454545453,0.3125,0.9885057471264368
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,10,4,0.8,0.1,3,100,1.0,103,10,0.21857151826166474,0.8827956989247312,0.6707262277951933,0.06276460918396927,0.5714285714285714,0.6,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,10,5,0.8,0.1,3,100,1.0,102,13,0.2720156576328665,0.8729472774416595,0.5254957285277652,0.08951849664088844,0.43478260869565216,0.38461538461538464,0.9438202247191011
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,11,1,0.8,0.1,3,300,0.8,102,15,0.4870432964008808,0.7992337164750958,0.47523189469795113,0.11817535985551302,0.34782608695652173,0.26666666666666666,0.9540229885057471
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,11,2,0.8,0.1,3,300,0.8,103,10,0.14313429736608352,0.956989247311828,0.818780525030525,0.038686086600854416,0.7777777777777778,0.7,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,11,3,0.8,0.1,3,300,0.8,103,16,0.330366416191193,0.8958333333333333,0.7258532884116613,0.08779691382688881,0.45454545454545453,0.3125,0.9885057471264368
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,11,4,0.8,0.1,3,300,0.8,103,10,0.26982169721408555,0.8860215053763439,0.568961368089275,0.07347730975283819,0.5833333333333334,0.7,0.9247311827956989
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,11,5,0.8,0.1,3,300,0.8,102,13,0.3587462291720263,0.8452895419187554,0.3683083252877303,0.11043392326913262,0.2727272727272727,0.23076923076923078,0.9325842696629213
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,12,1,0.8,0.1,3,300,1.0,102,15,0.47144780227788335,0.8099616858237548,0.5274847172664191,0.11500929652395583,0.43478260869565216,0.3333333333333333,0.9655172413793104
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,12,2,0.8,0.1,3,300,1.0,103,10,0.1266567601740407,0.967741935483871,0.8521915584415584,0.034882193415986536,0.7368421052631579,0.7,0.978494623655914
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,12,3,0.8,0.1,3,300,1.0,103,16,0.330145693046741,0.9022988505747126,0.7210682456621093,0.08791961604607108,0.5217391304347826,0.375,0.9885057471264368
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,12,4,0.8,0.1,3,300,1.0,103,10,0.2451310251430915,0.8892473118279569,0.6428702456963326,0.06826290712095903,0.5454545454545454,0.6,0.9354838709677419
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,12,5,0.8,0.1,3,300,1.0,102,13,0.34404290091360834,0.8530682800345721,0.44241197142644956,0.10614051502195619,0.36363636363636365,0.3076923076923077,0.9438202247191011
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,13,1,0.8,0.1,5,100,0.8,102,15,0.4274887920302434,0.8045977011494253,0.5153925661866762,0.11522809753412469,0.36363636363636365,0.26666666666666666,0.9655172413793104
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,13,2,0.8,0.1,5,100,0.8,103,10,0.14079866855422593,0.9666666666666667,0.8356996229576874,0.04102532212570104,0.625,0.5,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,13,3,0.8,0.1,5,100,0.8,103,16,0.27762883579382913,0.9432471264367815,0.7556345411124823,0.0879966974043253,0.36363636363636365,0.25,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,13,4,0.8,0.1,5,100,0.8,103,10,0.2558584563959811,0.8763440860215053,0.581489156268568,0.07429963157620707,0.5714285714285714,0.6,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,13,5,0.8,0.1,5,100,0.8,102,13,0.3077779854407137,0.8660328435609335,0.4024811904427329,0.09848554945389264,0.38095238095238093,0.3076923076923077,0.9550561797752809
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,14,1,0.8,0.1,5,100,1.0,102,15,0.41000232147529486,0.8314176245210728,0.5351489740617825,0.11273995064457103,0.34782608695652173,0.26666666666666666,0.9540229885057471
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,14,2,0.8,0.1,5,100,1.0,103,10,0.13376239201055592,0.9623655913978495,0.838997113997114,0.037576166836667375,0.625,0.5,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,14,3,0.8,0.1,5,100,1.0,103,16,0.2674132581263546,0.9525862068965517,0.7823021407939886,0.08407747165047885,0.5217391304347826,0.375,0.9885057471264368
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,14,4,0.8,0.1,5,100,1.0,103,10,0.2490784705878787,0.8720430107526882,0.5951954101798822,0.07072980996707534,0.5454545454545454,0.6,0.9354838709677419
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,14,5,0.8,0.1,5,100,1.0,102,13,0.2916757953022502,0.8859118409680208,0.5175377442779819,0.0939302453424594,0.5,0.46153846153846156,0.9438202247191011
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,15,1,0.8,0.1,5,300,0.8,102,15,0.5138563945105454,0.7800766283524905,0.4887449023540849,0.11894157543104449,0.4166666666666667,0.3333333333333333,0.9540229885057471
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,15,2,0.8,0.1,5,300,0.8,103,10,0.14202636826661585,0.9623655913978495,0.8300450937950937,0.04000889439903044,0.625,0.5,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,15,3,0.8,0.1,5,300,0.8,103,16,0.33909571588982057,0.918103448275862,0.7009310095649105,0.09503707947658506,0.43478260869565216,0.3125,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,15,4,0.8,0.1,5,300,0.8,103,10,0.2951734054235148,0.8569892473118279,0.49636636730461914,0.07603928174710314,0.5714285714285714,0.6,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,15,5,0.8,0.1,5,300,0.8,102,13,0.36047706293617204,0.8660328435609335,0.38341082911218655,0.10757442648193777,0.38095238095238093,0.3076923076923077,0.9550561797752809
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,16,1,0.8,0.1,5,300,1.0,102,15,0.5025218234525544,0.8183908045977012,0.540324236011789,0.11814077010905348,0.4166666666666667,0.3333333333333333,0.9540229885057471
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,16,2,0.8,0.1,5,300,1.0,103,10,0.133955276339855,0.9655913978494624,0.8403617216117215,0.03725987264310892,0.7368421052631579,0.7,0.978494623655914
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,16,3,0.8,0.1,5,300,1.0,103,16,0.3495671807781501,0.9274425287356322,0.6917581323431707,0.09519028754455443,0.5,0.375,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,16,4,0.8,0.1,5,300,1.0,103,10,0.27784162971846055,0.8698924731182796,0.6134030100334448,0.07019749439896954,0.5714285714285714,0.6,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,16,5,0.8,0.1,5,300,1.0,102,13,0.3530503203975419,0.8720829732065687,0.4207476838683295,0.10466198393095706,0.38095238095238093,0.3076923076923077,0.9550561797752809
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,17,1,1.0,0.03,3,100,0.8,102,15,0.335212179334063,0.8436781609195403,0.536408529741863,0.10308354568037767,0.2857142857142857,0.2,0.9655172413793104
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,17,2,1.0,0.03,3,100,0.8,103,10,0.1727185550872459,0.9655913978494624,0.7888383838383838,0.0484837660959914,0.5333333333333333,0.4,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,17,3,1.0,0.03,3,100,0.8,103,16,0.24650499687639016,0.959051724137931,0.8294528046725937,0.08017548728702326,0.2222222222222222,0.125,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,17,4,1.0,0.03,3,100,0.8,103,10,0.22759711473603697,0.8838709677419354,0.5511111865293049,0.06690539055466778,0.5,0.5,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,17,5,1.0,0.03,3,100,0.8,102,13,0.2485847415168342,0.8971477960242005,0.5942487970187831,0.07800383761201032,0.4,0.3076923076923077,0.9662921348314607
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,18,1,1.0,0.03,3,100,1.0,102,15,0.3208360200310056,0.8567049808429118,0.5456240903400791,0.09897330092721099,0.3,0.2,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,18,2,1.0,0.03,3,100,1.0,103,10,0.17152937163306708,0.9672043010752688,0.7637529137529137,0.048771132347118454,0.5333333333333333,0.4,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,18,3,1.0,0.03,3,100,1.0,103,16,0.24037120664463574,0.9651580459770115,0.8433707967836257,0.07847910817806386,0.2222222222222222,0.125,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,18,4,1.0,0.03,3,100,1.0,103,10,0.2258844381898087,0.8844086021505377,0.6305088364908454,0.06531703004973172,0.5,0.5,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,18,5,1.0,0.03,3,100,1.0,102,13,0.24153933941710493,0.9118409680207433,0.6755590524314192,0.07640912746685885,0.5263157894736842,0.38461538461538464,0.9887640449438202
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,19,1,1.0,0.03,3,300,0.8,102,15,0.3746721844701663,0.8206896551724138,0.540297508745664,0.10816685637680679,0.38095238095238093,0.26666666666666666,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,19,2,1.0,0.03,3,300,0.8,103,10,0.14450020689280813,0.9655913978494624,0.8098809523809524,0.04104751969808955,0.7777777777777778,0.7,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,19,3,1.0,0.03,3,300,0.8,103,16,0.24826507692418814,0.9382183908045977,0.8099340009326423,0.07578885292935099,0.45454545454545453,0.3125,0.9885057471264368
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,19,4,1.0,0.03,3,300,0.8,103,10,0.22983340393798612,0.9064516129032258,0.623850088100394,0.06988077764205036,0.5454545454545454,0.6,0.9354838709677419
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,19,5,1.0,0.03,3,300,0.8,102,13,0.2824767747295094,0.8720829732065687,0.5199783292603659,0.09284906712559575,0.38095238095238093,0.3076923076923077,0.9550561797752809
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,20,1,1.0,0.03,3,300,1.0,102,15,0.34559081377135953,0.8490421455938697,0.5537137624905923,0.10274830952759383,0.36363636363636365,0.26666666666666666,0.9655172413793104
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,20,2,1.0,0.03,3,300,1.0,103,10,0.14849832054464404,0.9612903225806451,0.8002669552669552,0.04394113694194467,0.6666666666666666,0.6,0.978494623655914
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,20,3,1.0,0.03,3,300,1.0,103,16,0.2579037860809322,0.9360632183908046,0.7911527708402708,0.07932299534111893,0.45454545454545453,0.3125,0.9885057471264368
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,20,4,1.0,0.03,3,300,1.0,103,10,0.22702349830480542,0.8817204301075269,0.6403314964605287,0.06576965956214224,0.5217391304347826,0.6,0.9247311827956989
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,20,5,1.0,0.03,3,300,1.0,102,13,0.25028280645820994,0.895419187554019,0.5888013889561876,0.08340425773488236,0.45454545454545453,0.38461538461538464,0.9550561797752809
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,21,1,1.0,0.03,5,100,0.8,102,15,0.3415735587608326,0.8567049808429119,0.5492016601860703,0.1045610257403061,0.36363636363636365,0.26666666666666666,0.9655172413793104
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,21,2,1.0,0.03,5,100,0.8,103,10,0.15966062273245868,0.9623655913978495,0.7955494015788133,0.045259449086906475,0.625,0.5,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,21,3,1.0,0.03,5,100,0.8,103,16,0.23665465589148246,0.9633620689655173,0.8502810978354457,0.07614860849351464,0.47619047619047616,0.3125,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,21,4,1.0,0.03,5,100,0.8,103,10,0.22463424522280268,0.9032258064516129,0.5946703559472569,0.06785568319296471,0.42105263157894735,0.4,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,21,5,1.0,0.03,5,100,0.8,102,13,0.2553216447855356,0.8910976663785652,0.5826957098628924,0.08182661656787925,0.47619047619047616,0.38461538461538464,0.9662921348314607
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,22,1,1.0,0.03,5,100,1.0,102,15,0.3265451638865426,0.8570881226053639,0.5618069920937434,0.09855189358043163,0.38095238095238093,0.26666666666666666,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,22,2,1.0,0.03,5,100,1.0,103,10,0.15717708381122594,0.9634408602150538,0.8072031194611838,0.04416097556514964,0.625,0.5,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,22,3,1.0,0.03,5,100,1.0,103,16,0.22480771352047185,0.9655172413793104,0.8660804655870445,0.07038226449470324,0.5454545454545454,0.375,1.0
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,22,4,1.0,0.03,5,100,1.0,103,10,0.22145956972325936,0.8967741935483872,0.6021403900680216,0.06587382101391279,0.5714285714285714,0.6,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,22,5,1.0,0.03,5,100,1.0,102,13,0.2449856369368548,0.8988764044943821,0.6392717206658414,0.07808673756888729,0.47619047619047616,0.38461538461538464,0.9662921348314607
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,23,1,1.0,0.03,5,300,0.8,102,15,0.4017592174754078,0.8337164750957855,0.5406640290966916,0.11449996582571918,0.4166666666666667,0.3333333333333333,0.9540229885057471
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,23,2,1.0,0.03,5,300,0.8,103,10,0.14089565272065724,0.964516129032258,0.8215329562910207,0.04020143641052101,0.7777777777777778,0.7,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,23,3,1.0,0.03,5,300,0.8,103,16,0.25795785945326544,0.944683908045977,0.8073224844349727,0.07986591314450335,0.5,0.375,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,23,4,1.0,0.03,5,300,0.8,103,10,0.2442742674434819,0.8956989247311828,0.6108225470181992,0.07153402008062495,0.5714285714285714,0.6,0.946236559139785
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,23,5,1.0,0.03,5,300,0.8,102,13,0.2957288134493317,0.8807260155574762,0.5160400852708544,0.09648804764132991,0.36363636363636365,0.3076923076923077,0.9438202247191011
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,24,1,1.0,0.03,5,300,1.0,102,15,0.4064686328575792,0.8260536398467434,0.5345175419949312,0.1127241208028755,0.34782608695652173,0.26666666666666666,0.9540229885057471
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,24,2,1.0,0.03,5,300,1.0,103,10,0.1358220100545656,0.9623655913978495,0.8376831501831501,0.03766635646210641,0.7777777777777778,0.7,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,24,3,1.0,0.03,5,300,1.0,103,16,0.2542915901511482,0.9612068965517242,0.8035435765215178,0.07956709201388776,0.56,0.4375,0.9770114942528736
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,24,4,1.0,0.03,5,300,1.0,103,10,0.24109633546834347,0.8817204301075268,0.5979420384927268,0.07040759577895282,0.5454545454545454,0.6,0.9354838709677419
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,24,5,1.0,0.03,5,300,1.0,102,13,0.27153302946670577,0.8910976663785652,0.5178145243295331,0.08914230250809385,0.45454545454545453,0.38461538461538464,0.9550561797752809
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,25,1,1.0,0.1,3,100,0.8,102,15,0.3963165254132165,0.8199233716475096,0.5397990814828915,0.11238580590215679,0.4,0.3333333333333333,0.9425287356321839
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,25,2,1.0,0.1,3,100,0.8,103,10,0.14563949240062407,0.967741935483871,0.8341666666666666,0.0419531160196691,0.7058823529411765,0.6,0.989247311827957
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,25,3,1.0,0.1,3,100,0.8,103,16,0.2653149598731647,0.9339080459770114,0.7974607431359295,0.08090571565903738,0.38095238095238093,0.25,0.9885057471264368
XGBoost_single_with_coords,spatial,True,Coeranoscincus reticulatus,25,4,1.0,0.1,3,100,0.8,103,10,0.23429889498615533,0.8903225806451613,0.6228725222146274,0.06966366697410917,0.6086956521739131,0.7,0.9354838709677419
