model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_with_coords,random,True,22,2,1.0,0.03,5,100,1.0,824,51,0.17673141707151588,0.8568728914593002,0.30654295084441885,0.04950216586760042,0.17647058823529413,0.11764705882352941,0.9857697283311773
XGBoost_multi_with_coords,random,True,22,3,1.0,0.03,5,100,1.0,824,53,0.1614289391925531,0.9068105621222132,0.4132110994316332,0.04629835873567678,0.1875,0.11320754716981132,0.993514915693904
XGBoost_multi_with_coords,random,True,22,4,1.0,0.03,5,100,1.0,816,48,0.13605052313137078,0.9296603732638888,0.5187148513643168,0.037590274559709876,0.23728813559322035,0.14583333333333334,0.9947916666666666
XGBoost_multi_with_coords,random,True,22,5,1.0,0.03,5,100,1.0,816,48,0.14760719709495107,0.8982340494791666,0.48443404261746126,0.040302022399930325,0.23728813559322035,0.14583333333333334,0.9947916666666666
XGBoost_multi_with_coords,random,True,23,1,1.0,0.03,5,300,0.8,824,51,0.14739489243316775,0.8968622377799762,0.5069702349775261,0.04037966232947573,0.4533333333333333,0.3333333333333333,0.9909443725743855
XGBoost_multi_with_coords,random,True,23,2,1.0,0.03,5,300,0.8,824,51,0.1777332579032969,0.8661441290617152,0.3451620460558149,0.049013505649166976,0.3157894736842105,0.23529411764705882,0.9831824062095731
XGBoost_multi_with_coords,random,True,23,3,1.0,0.03,5,300,0.8,824,53,0.16477723952334233,0.8986858527274062,0.4306390927420235,0.046830886230590674,0.2898550724637681,0.18867924528301888,0.9922178988326849
XGBoost_multi_with_coords,random,True,23,4,1.0,0.03,5,300,0.8,816,48,0.12376176632733642,0.9390190972222221,0.5836804483617637,0.03475800540016648,0.55,0.4583333333333333,0.9869791666666666
XGBoost_multi_with_coords,random,True,23,5,1.0,0.03,5,300,0.8,816,48,0.13508369584829122,0.9148763020833333,0.5291909622551175,0.03794654266860448,0.4444444444444444,0.3333333333333333,0.9895833333333334
XGBoost_multi_with_coords,random,True,24,1,1.0,0.03,5,300,1.0,824,51,0.1537870889875265,0.8885422215457982,0.47967649360121933,0.04203729311841673,0.4266666666666667,0.3137254901960784,0.9896507115135834
XGBoost_multi_with_coords,random,True,24,2,1.0,0.03,5,300,1.0,824,51,0.1830885545752793,0.8544250818050378,0.3196023091955771,0.05036691086734307,0.2857142857142857,0.21568627450980393,0.9805950840879689
XGBoost_multi_with_coords,random,True,24,3,1.0,0.03,5,300,1.0,824,53,0.16061713702912575,0.9039962802535301,0.4218826284322956,0.046192911081250676,0.2535211267605634,0.16981132075471697,0.9883268482490273
XGBoost_multi_with_coords,random,True,24,4,1.0,0.03,5,300,1.0,816,48,0.1267481145977095,0.9374728732638887,0.5475570543241316,0.035648652397627136,0.5185185185185185,0.4375,0.984375
XGBoost_multi_with_coords,random,True,24,5,1.0,0.03,5,300,1.0,816,48,0.14164845355688246,0.9061957465277778,0.4929192758198917,0.03918382702148687,0.4444444444444444,0.3333333333333333,0.9895833333333334
XGBoost_multi_with_coords,random,True,25,1,1.0,0.1,3,100,0.8,824,51,0.1509604821290168,0.8954163813002562,0.49004866734681707,0.04167245882875464,0.3076923076923077,0.19607843137254902,0.9948253557567918
XGBoost_multi_with_coords,random,True,25,2,1.0,0.1,3,100,0.8,824,51,0.17532328762306892,0.852522639068564,0.3510573920498913,0.047635116872187265,0.2857142857142857,0.19607843137254902,0.9883570504527813
XGBoost_multi_with_coords,random,True,25,3,1.0,0.1,3,100,0.8,824,53,0.15896453142477526,0.9060029855859824,0.44419845867844343,0.04552511265198144,0.21875,0.1320754716981132,0.9948119325551232
XGBoost_multi_with_coords,random,True,25,4,1.0,0.1,3,100,0.8,816,48,0.13544619549735343,0.9325900607638887,0.5249926674614034,0.03775440599661882,0.34375,0.22916666666666666,0.9934895833333334
XGBoost_multi_with_coords,random,True,25,5,1.0,0.1,3,100,0.8,816,48,0.14160349958684973,0.9060872395833334,0.5041295478588574,0.03908899373484216,0.3582089552238806,0.25,0.9908854166666666
XGBoost_multi_with_coords,random,True,26,1,1.0,0.1,3,100,1.0,824,51,0.15610319964103953,0.8888973441899398,0.48190296082952305,0.04297192264429892,0.14035087719298245,0.0784313725490196,0.9974126778783958
XGBoost_multi_with_coords,random,True,26,2,1.0,0.1,3,100,1.0,824,51,0.17988616770578134,0.8403850544098622,0.32232712686786663,0.048681665507558154,0.208955223880597,0.13725490196078433,0.9883570504527813
XGBoost_multi_with_coords,random,True,26,3,1.0,0.1,3,100,1.0,824,53,0.16004258806180915,0.9016469666935859,0.4452607377724857,0.045695409188402814,0.10344827586206896,0.05660377358490566,0.9974059662775616
XGBoost_multi_with_coords,random,True,26,4,1.0,0.1,3,100,1.0,816,48,0.14088250589144738,0.9254692925347222,0.4970095922400889,0.039130878513823734,0.18181818181818182,0.10416666666666667,0.9973958333333334
XGBoost_multi_with_coords,random,True,26,5,1.0,0.1,3,100,1.0,816,48,0.14829487813437237,0.8971625434027779,0.47496316325326376,0.04069391230118974,0.25806451612903225,0.16666666666666666,0.9921875
