model,split_type,use_coords,species,candidate,fold,model__colsample_bytree,model__learning_rate,model__max_depth,model__n_estimators,model__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_single_no_coords,random,False,Cacophis kreftii,17,2,1.0,0.03,3,100,0.8,103,3,0.10217716766682117,0.9233333333333333,0.20105820105820105,0.027296787423292626,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,17,3,1.0,0.03,3,100,0.8,102,3,0.1655001620391161,0.4983164983164983,0.050854700854700854,0.03413572237529606,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,17,4,1.0,0.03,3,100,0.8,103,4,0.14402350830167499,0.8611111111111112,0.14764492753623187,0.03848837109905251,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,17,5,1.0,0.03,3,100,0.8,102,3,0.10480461968871664,0.8888888888888888,0.2134920634920635,0.026706389093047785,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,18,1,1.0,0.03,3,100,1.0,103,3,0.10796991311188549,0.7949999999999999,0.2391713747645951,0.025957843453502695,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,18,2,1.0,0.03,3,100,1.0,103,3,0.0990484762436233,0.94,0.2417027417027417,0.027407660562376823,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,18,3,1.0,0.03,3,100,1.0,102,3,0.17709421177337342,0.4865319865319865,0.04798534798534799,0.0366642818871353,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,18,4,1.0,0.03,3,100,1.0,103,4,0.1534784767573458,0.8282828282828283,0.12384259259259259,0.0398599503040236,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,18,5,1.0,0.03,3,100,1.0,102,3,0.10960871446196148,0.8148148148148148,0.21405228758169934,0.02695464727345339,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,19,1,1.0,0.03,3,300,0.8,103,3,0.10718827894993659,0.8533333333333333,0.30158730158730157,0.02579976263466239,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,19,2,1.0,0.03,3,300,0.8,103,3,0.11347487786417221,0.88,0.1527777777777778,0.02961083719948378,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,19,3,1.0,0.03,3,300,0.8,102,3,0.18615476033102227,0.5858585858585859,0.05840122610308946,0.03912254986313032,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,19,4,1.0,0.03,3,300,0.8,103,4,0.15953452779145152,0.8383838383838383,0.1349206349206349,0.04120445224055049,0.0,0.0,0.98989898989899
