model,split_type,use_coords,species,candidate,fold,model__class_weight,model__max_depth,model__max_features,model__min_samples_leaf,model__n_estimators,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
RF_single_with_coords,random,True,Ophioscincus truncatus,2,2,balanced,,sqrt,1,500,103,18,0.38091707662254154,0.8006535947712419,0.6094181411687742,0.11944190291263107,0.5882352941176471,0.5555555555555556,0.9294117647058824
RF_single_with_coords,random,True,Ophioscincus truncatus,2,3,balanced,,sqrt,1,500,102,17,0.5591609476762289,0.7429065743944636,0.3515759475509707,0.17043858823534308,0.3902439024390244,0.47058823529411764,0.8117647058823529
RF_single_with_coords,random,True,Ophioscincus truncatus,2,4,balanced,,sqrt,1,500,103,18,0.42337480794826415,0.795751633986928,0.5012737885493072,0.14080244660197092,0.46153846153846156,0.5,0.8588235294117647
RF_single_with_coords,random,True,Ophioscincus truncatus,2,5,balanced,,sqrt,1,500,103,18,0.3109860640185343,0.8856209150326797,0.644378703002371,0.09795137864081553,0.5161290322580645,0.4444444444444444,0.9411764705882353
RF_single_with_coords,random,True,Ophioscincus truncatus,3,1,balanced,,sqrt,5,300,102,17,0.46129155248548337,0.8089965397923875,0.6065261457586196,0.15417756693717882,0.4782608695652174,0.6470588235294118,0.788235294117647
RF_single_with_coords,random,True,Ophioscincus truncatus,3,2,balanced,,sqrt,5,300,103,18,0.44547461210841194,0.7869281045751634,0.5480299344631623,0.1458360446399551,0.5116279069767442,0.6111111111111112,0.8352941176470589
RF_single_with_coords,random,True,Ophioscincus truncatus,3,3,balanced,,sqrt,5,300,102,17,0.5529766956574836,0.7522491349480969,0.37305326163432523,0.18527843326937096,0.3829787234042553,0.5294117647058824,0.7529411764705882
RF_single_with_coords,random,True,Ophioscincus truncatus,3,4,balanced,,sqrt,5,300,103,18,0.4732193087350268,0.8281045751633986,0.5727486973869846,0.1577520570319463,0.5,0.6666666666666666,0.788235294117647
RF_single_with_coords,random,True,Ophioscincus truncatus,3,5,balanced,,sqrt,5,300,103,18,0.36220473565818423,0.8836601307189542,0.6189670134467853,0.11363409550759548,0.5405405405405406,0.5555555555555556,0.8941176470588236
RF_single_with_coords,random,True,Ophioscincus truncatus,4,1,balanced,,sqrt,5,500,102,17,0.4570251772683432,0.8152249134948096,0.6224022172848459,0.15229771251258173,0.4782608695652174,0.6470588235294118,0.788235294117647
RF_single_with_coords,random,True,Ophioscincus truncatus,4,2,balanced,,sqrt,5,500,103,18,0.44640221911668665,0.7823529411764706,0.5439260564650995,0.1458956332697269,0.5238095238095238,0.6111111111111112,0.8470588235294118
RF_single_with_coords,random,True,Ophioscincus truncatus,4,3,balanced,,sqrt,5,500,102,17,0.5573906898227671,0.7474048442906575,0.3681684989419404,0.18701566318763496,0.425531914893617,0.5882352941176471,0.7647058823529411
RF_single_with_coords,random,True,Ophioscincus truncatus,4,4,balanced,,sqrt,5,500,103,18,0.4700625457255028,0.8307189542483661,0.5792761049290157,0.15618158805368015,0.5106382978723404,0.6666666666666666,0.8
RF_single_with_coords,random,True,Ophioscincus truncatus,4,5,balanced,,sqrt,5,500,103,18,0.3632721104333926,0.8816993464052287,0.6047666705275401,0.11440771112304916,0.5405405405405406,0.5555555555555556,0.8941176470588236
RF_single_with_coords,random,True,Ophioscincus truncatus,5,1,balanced,20.0,sqrt,1,300,102,17,0.36927552948737585,0.8273356401384083,0.6071383953162076,0.11683115468411544,0.48484848484848486,0.47058823529411764,0.9058823529411765
RF_single_with_coords,random,True,Ophioscincus truncatus,5,2,balanced,20.0,sqrt,1,300,103,18,0.37725834511805384,0.8016339869281045,0.6023623666822902,0.11872146709819525,0.5454545454545454,0.5,0.9294117647058824
RF_single_with_coords,random,True,Ophioscincus truncatus,5,3,balanced,20.0,sqrt,1,300,102,17,0.5659408644339285,0.7359861591695502,0.3421827048823076,0.17170409749650337,0.3902439024390244,0.47058823529411764,0.8117647058823529
RF_single_with_coords,random,True,Ophioscincus truncatus,5,4,balanced,20.0,sqrt,1,300,103,18,0.4277046414133667,0.7947712418300654,0.49017308416573524,0.1425143533501624,0.43902439024390244,0.5,0.8352941176470589
RF_single_with_coords,random,True,Ophioscincus truncatus,5,5,balanced,20.0,sqrt,1,300,103,18,0.3115022864006465,0.8846405228758171,0.629311907303616,0.09838827419369989,0.5,0.4444444444444444,0.9294117647058824
RF_single_with_coords,random,True,Ophioscincus truncatus,6,1,balanced,20.0,sqrt,1,500,102,17,0.37201784591063813,0.8294117647058823,0.597948888939601,0.11784435294118628,0.47058823529411764,0.47058823529411764,0.8941176470588236
RF_single_with_coords,random,True,Ophioscincus truncatus,6,2,balanced,20.0,sqrt,1,500,103,18,0.380697820240698,0.8009803921568627,0.6094181411687742,0.11935248107875836,0.5882352941176471,0.5555555555555556,0.9294117647058824
RF_single_with_coords,random,True,Ophioscincus truncatus,6,3,balanced,20.0,sqrt,1,500,102,17,0.559716956944267,0.7429065743944637,0.3515759475509707,0.17049708055002322,0.3902439024390244,0.47058823529411764,0.8117647058823529
RF_single_with_coords,random,True,Ophioscincus truncatus,6,4,balanced,20.0,sqrt,1,500,103,18,0.4228168891435609,0.796078431372549,0.5052036342701977,0.1406102632147001,0.46153846153846156,0.5,0.8588235294117647
RF_single_with_coords,random,True,Ophioscincus truncatus,6,5,balanced,20.0,sqrt,1,500,103,18,0.31105328055638887,0.8856209150326797,0.644378703002371,0.09797584254051342,0.5161290322580645,0.4444444444444444,0.9411764705882353
RF_single_with_coords,random,True,Ophioscincus truncatus,7,1,balanced,20.0,sqrt,5,300,102,17,0.4612915524854834,0.8089965397923875,0.6065261457586196,0.15417756693717885,0.4782608695652174,0.6470588235294118,0.788235294117647
RF_single_with_coords,random,True,Ophioscincus truncatus,7,2,balanced,20.0,sqrt,5,300,103,18,0.44547461210841194,0.7869281045751634,0.5480299344631623,0.14583604463995511,0.5116279069767442,0.6111111111111112,0.8352941176470589
RF_single_with_coords,random,True,Ophioscincus truncatus,7,3,balanced,20.0,sqrt,5,300,102,17,0.5529766956574836,0.7522491349480969,0.37305326163432523,0.18527843326937096,0.3829787234042553,0.5294117647058824,0.7529411764705882
RF_single_with_coords,random,True,Ophioscincus truncatus,7,4,balanced,20.0,sqrt,5,300,103,18,0.4732193087350269,0.8281045751633986,0.5727486973869846,0.15775205703194628,0.5,0.6666666666666666,0.788235294117647
RF_single_with_coords,random,True,Ophioscincus truncatus,7,5,balanced,20.0,sqrt,5,300,103,18,0.36220473565818423,0.8836601307189542,0.6189670134467853,0.1136340955075955,0.5405405405405406,0.5555555555555556,0.8941176470588236
RF_single_with_coords,random,True,Ophioscincus truncatus,8,1,balanced,20.0,sqrt,5,500,102,17,0.4570251772683431,0.8152249134948096,0.6224022172848459,0.15229771251258173,0.4782608695652174,0.6470588235294118,0.788235294117647
RF_single_with_coords,random,True,Ophioscincus truncatus,8,2,balanced,20.0,sqrt,5,500,103,18,0.44640221911668665,0.7823529411764706,0.5439260564650995,0.1458956332697269,0.5238095238095238,0.6111111111111112,0.8470588235294118
RF_single_with_coords,random,True,Ophioscincus truncatus,8,3,balanced,20.0,sqrt,5,500,102,17,0.5573906898227671,0.7474048442906575,0.3681684989419404,0.18701566318763496,0.425531914893617,0.5882352941176471,0.7647058823529411
RF_single_with_coords,random,True,Ophioscincus truncatus,8,4,balanced,20.0,sqrt,5,500,103,18,0.4700625457255029,0.8307189542483661,0.5792761049290157,0.15618158805368015,0.5106382978723404,0.6666666666666666,0.8
RF_single_with_coords,random,True,Ophioscincus truncatus,8,5,balanced,20.0,sqrt,5,500,103,18,0.3632721104333926,0.8816993464052287,0.6047666705275401,0.11440771112304916,0.5405405405405406,0.5555555555555556,0.8941176470588236
RF_single_with_coords,random,True,Pseudechis porphyricaus,1,1,balanced,,sqrt,1,300,103,2,0.06934410571646511,0.9653465346534653,0.375,0.019988781014285875,0.5,0.5,0.9900990099009901
RF_single_with_coords,random,True,Pseudechis porphyricaus,1,2,balanced,,sqrt,1,300,103,2,0.06737134051187091,0.995049504950495,0.8333333333333333,0.015218554477156417,0.6666666666666666,1.0,0.9801980198019802
RF_single_with_coords,random,True,Pseudechis porphyricaus,1,3,balanced,,sqrt,1,300,103,3,0.1417150117747575,0.875,0.2079831932773109,0.04007378640809709,0.0,0.0,0.98
RF_single_with_coords,random,True,Pseudechis porphyricaus,1,4,balanced,,sqrt,1,300,102,2,0.2124638511843467,0.5349999999999999,0.027661064425770307,0.026733640523493474,0.0,0.0,0.99
RF_single_with_coords,random,True,Pseudechis porphyricaus,1,5,balanced,,sqrt,1,300,102,2,0.04961232502438239,0.99,0.75,0.01187570806138453,0.6666666666666666,0.5,1.0
RF_single_with_coords,random,True,Pseudechis porphyricaus,2,1,balanced,,sqrt,1,500,103,2,0.06925610419943509,0.9653465346534653,0.375,0.01987499029148543,0.5,0.5,0.9900990099009901
RF_single_with_coords,random,True,Pseudechis porphyricaus,2,2,balanced,,sqrt,1,500,103,2,0.06665045190827816,0.995049504950495,0.8333333333333333,0.014852038835252428,0.6666666666666666,1.0,0.9801980198019802
RF_single_with_coords,random,True,Pseudechis porphyricaus,2,3,balanced,,sqrt,1,500,103,3,0.1435512311110983,0.8733333333333333,0.2079831932773109,0.04021545631094174,0.0,0.0,0.98
RF_single_with_coords,random,True,Pseudechis porphyricaus,2,4,balanced,,sqrt,1,500,102,2,0.21246390445219965,0.5175000000000001,0.027661064425770307,0.02655292156919608,0.0,0.0,0.99
RF_single_with_coords,random,True,Pseudechis porphyricaus,2,5,balanced,,sqrt,1,500,102,2,0.050844803121457484,0.99,0.75,0.01221905882382353,0.6666666666666666,0.5,1.0
RF_single_with_coords,random,True,Pseudechis porphyricaus,3,1,balanced,,sqrt,5,300,103,2,0.1404634144652742,0.9801980198019802,0.45,0.03535198331612439,0.4444444444444444,1.0,0.9504950495049505
RF_single_with_coords,random,True,Pseudechis porphyricaus,3,2,balanced,,sqrt,5,300,103,2,0.20410529286390178,0.995049504950495,0.8333333333333333,0.055490953667142226,0.4,1.0,0.9405940594059405
RF_single_with_coords,random,True,Pseudechis porphyricaus,3,3,balanced,,sqrt,5,300,103,3,0.1822026888641473,0.87,0.18125,0.04820842883471884,0.0,0.0,0.98
RF_single_with_coords,random,True,Pseudechis porphyricaus,3,4,balanced,,sqrt,5,300,102,2,0.25968983036483034,0.4825,0.03361344537815126,0.04760492036806637,0.0,0.0,0.94
RF_single_with_coords,random,True,Pseudechis porphyricaus,3,5,balanced,,sqrt,5,300,102,2,0.1295429127674268,0.985,0.7,0.03004875319798548,0.5,1.0,0.96
RF_single_with_coords,random,True,Pseudechis porphyricaus,4,1,balanced,,sqrt,5,500,103,2,0.1410175472144734,0.9801980198019802,0.45,0.03554148321538778,0.4444444444444444,1.0,0.9504950495049505
RF_single_with_coords,random,True,Pseudechis porphyricaus,4,2,balanced,,sqrt,5,500,103,2,0.2066853297937406,0.995049504950495,0.8333333333333333,0.056338566376387386,0.36363636363636365,1.0,0.9306930693069307
RF_single_with_coords,random,True,Pseudechis porphyricaus,4,3,balanced,,sqrt,5,500,103,3,0.17958468099930402,0.8966666666666667,0.19166666666666665,0.04800403743619998,0.0,0.0,0.98
RF_single_with_coords,random,True,Pseudechis porphyricaus,4,4,balanced,,sqrt,5,500,102,2,0.26114479423410747,0.45,0.02980392156862745,0.047670140238219194,0.0,0.0,0.94
RF_single_with_coords,random,True,Pseudechis porphyricaus,4,5,balanced,,sqrt,5,500,102,2,0.12935852029228023,0.985,0.7,0.0302101179269809,0.5,1.0,0.96
RF_single_with_coords,random,True,Pseudechis porphyricaus,5,1,balanced,20.0,sqrt,1,300,103,2,0.06934410571646511,0.9653465346534653,0.375,0.019988781014285875,0.5,0.5,0.9900990099009901
RF_single_with_coords,random,True,Pseudechis porphyricaus,5,2,balanced,20.0,sqrt,1,300,103,2,0.06737134051187091,0.995049504950495,0.8333333333333333,0.015218554477156417,0.6666666666666666,1.0,0.9801980198019802
RF_single_with_coords,random,True,Pseudechis porphyricaus,5,3,balanced,20.0,sqrt,1,300,103,3,0.1417150117747575,0.875,0.2079831932773109,0.04007378640809709,0.0,0.0,0.98
RF_single_with_coords,random,True,Pseudechis porphyricaus,5,4,balanced,20.0,sqrt,1,300,102,2,0.2124638511843467,0.5349999999999999,0.027661064425770307,0.026733640523493474,0.0,0.0,0.99
RF_single_with_coords,random,True,Pseudechis porphyricaus,5,5,balanced,20.0,sqrt,1,300,102,2,0.04961232502438239,0.99,0.75,0.01187570806138453,0.6666666666666666,0.5,1.0
RF_single_with_coords,random,True,Pseudechis porphyricaus,6,1,balanced,20.0,sqrt,1,500,103,2,0.06925610419943509,0.9653465346534653,0.375,0.01987499029148543,0.5,0.5,0.9900990099009901
RF_single_with_coords,random,True,Pseudechis porphyricaus,6,2,balanced,20.0,sqrt,1,500,103,2,0.06665045190827816,0.995049504950495,0.8333333333333333,0.014852038835252428,0.6666666666666666,1.0,0.9801980198019802
RF_single_with_coords,random,True,Pseudechis porphyricaus,6,3,balanced,20.0,sqrt,1,500,103,3,0.1435512311110983,0.8733333333333333,0.2079831932773109,0.04021545631094174,0.0,0.0,0.98
RF_single_with_coords,random,True,Pseudechis porphyricaus,6,4,balanced,20.0,sqrt,1,500,102,2,0.21246390445219965,0.5175000000000001,0.027661064425770307,0.02655292156919608,0.0,0.0,0.99
RF_single_with_coords,random,True,Pseudechis porphyricaus,6,5,balanced,20.0,sqrt,1,500,102,2,0.050844803121457484,0.99,0.75,0.01221905882382353,0.6666666666666666,0.5,1.0
RF_single_with_coords,random,True,Pseudechis porphyricaus,7,1,balanced,20.0,sqrt,5,300,103,2,0.14046341446527422,0.9801980198019802,0.45,0.035351983316124394,0.4444444444444444,1.0,0.9504950495049505
RF_single_with_coords,random,True,Pseudechis porphyricaus,7,2,balanced,20.0,sqrt,5,300,103,2,0.20410529286390183,0.995049504950495,0.8333333333333333,0.05549095366714223,0.4,1.0,0.9405940594059405
RF_single_with_coords,random,True,Pseudechis porphyricaus,7,3,balanced,20.0,sqrt,5,300,103,3,0.1822026888641473,0.87,0.18125,0.048208428834718826,0.0,0.0,0.98
RF_single_with_coords,random,True,Pseudechis porphyricaus,7,4,balanced,20.0,sqrt,5,300,102,2,0.25968983036483034,0.4825,0.03361344537815126,0.04760492036806637,0.0,0.0,0.94
RF_single_with_coords,random,True,Pseudechis porphyricaus,7,5,balanced,20.0,sqrt,5,300,102,2,0.12954291276742677,0.985,0.7,0.030048753197985487,0.5,1.0,0.96
RF_single_with_coords,random,True,Pseudechis porphyricaus,8,1,balanced,20.0,sqrt,5,500,103,2,0.14101754721447343,0.9801980198019802,0.45,0.03554148321538779,0.4444444444444444,1.0,0.9504950495049505
RF_single_with_coords,random,True,Pseudechis porphyricaus,8,2,balanced,20.0,sqrt,5,500,103,2,0.2066853297937406,0.995049504950495,0.8333333333333333,0.056338566376387386,0.36363636363636365,1.0,0.9306930693069307
RF_single_with_coords,random,True,Pseudechis porphyricaus,8,3,balanced,20.0,sqrt,5,500,103,3,0.17958468099930405,0.8966666666666667,0.19166666666666665,0.04800403743619998,0.0,0.0,0.98
RF_single_with_coords,random,True,Pseudechis porphyricaus,8,4,balanced,20.0,sqrt,5,500,102,2,0.26114479423410747,0.45,0.02980392156862745,0.0476701402382192,0.0,0.0,0.94
RF_single_with_coords,random,True,Pseudechis porphyricaus,8,5,balanced,20.0,sqrt,5,500,102,2,0.1293585202922802,0.985,0.7,0.03021011792698089,0.5,1.0,0.96
RF_single_with_coords,random,True,Saltuarius swaini,1,1,balanced,,sqrt,1,300,103,1,0.08534116729305273,0.8431372549019607,0.05555555555555555,0.02423948220105501,0.0,0.0,0.9705882352941176
RF_single_with_coords,random,True,Saltuarius swaini,1,2,balanced,,sqrt,1,300,102,1,0.05888999383709031,0.7425742574257426,0.03571428571428571,0.011129411765117647,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,1,3,balanced,,sqrt,1,300,103,2,0.1950881280001693,0.5544554455445544,0.033518261673601474,0.022830401295100326,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,1,4,balanced,,sqrt,1,300,103,2,0.23529186450542522,0.3564356435643564,0.018480667688639072,0.029684985976714134,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,1,5,balanced,,sqrt,1,300,102,1,0.07764060671870426,0.46534653465346537,0.016666666666666666,0.011404357298886714,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,2,1,balanced,,sqrt,1,500,103,1,0.08497725630409506,0.8529411764705882,0.0625,0.024499961165349513,0.0,0.0,0.9705882352941176
RF_single_with_coords,random,True,Saltuarius swaini,2,2,balanced,,sqrt,1,500,102,1,0.06027050773339665,0.7227722772277227,0.034482758620689655,0.011222392157196079,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,2,3,balanced,,sqrt,1,500,103,2,0.19269756534289387,0.551980198019802,0.036024527337761875,0.022632446602504852,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,2,4,balanced,,sqrt,1,500,103,2,0.24107443891307143,0.30940594059405946,0.01752123786407767,0.029819126213970874,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,2,5,balanced,,sqrt,1,500,102,1,0.07251393928620065,0.5247524752475248,0.018867924528301886,0.011517568627784316,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,3,1,balanced,,sqrt,5,300,103,1,0.19299720420833116,0.8137254901960784,0.05,0.054381460968097185,0.0,0.0,0.9607843137254902
RF_single_with_coords,random,True,Saltuarius swaini,3,2,balanced,,sqrt,5,300,102,1,0.12490227460577201,0.8118811881188118,0.05,0.02706498643774217,0.0,0.0,0.9900990099009901
RF_single_with_coords,random,True,Saltuarius swaini,3,3,balanced,,sqrt,5,300,103,2,0.15982270376462895,0.5915841584158417,0.03639344262295082,0.03811872976854634,0.0,0.0,0.9900990099009901
RF_single_with_coords,random,True,Saltuarius swaini,3,4,balanced,,sqrt,5,300,103,2,0.20228645680272078,0.5643564356435643,0.03231292517006802,0.05716703603853175,0.0,0.0,0.9504950495049505
RF_single_with_coords,random,True,Saltuarius swaini,3,5,balanced,,sqrt,5,300,102,1,0.148187558503376,0.4257425742574258,0.01694915254237288,0.034686194186697425,0.0,0.0,0.9702970297029703
RF_single_with_coords,random,True,Saltuarius swaini,4,1,balanced,,sqrt,5,500,103,1,0.18821108823207564,0.8431372549019608,0.058823529411764705,0.05381932103512026,0.0,0.0,0.9607843137254902
RF_single_with_coords,random,True,Saltuarius swaini,4,2,balanced,,sqrt,5,500,102,1,0.12498350455736688,0.801980198019802,0.047619047619047616,0.02773877123070407,0.0,0.0,0.9900990099009901
RF_single_with_coords,random,True,Saltuarius swaini,4,3,balanced,,sqrt,5,500,103,2,0.16990842896568556,0.5470297029702971,0.0332244008714597,0.04005565550336181,0.0,0.0,0.9801980198019802
RF_single_with_coords,random,True,Saltuarius swaini,4,4,balanced,,sqrt,5,500,103,2,0.2082619117305269,0.5396039603960396,0.030718954248366015,0.05856739983349232,0.0,0.0,0.9504950495049505
RF_single_with_coords,random,True,Saltuarius swaini,4,5,balanced,,sqrt,5,500,102,1,0.14597453241058042,0.4554455445544554,0.017857142857142856,0.0344153156118492,0.0,0.0,0.9702970297029703
RF_single_with_coords,random,True,Saltuarius swaini,5,1,balanced,20.0,sqrt,1,300,103,1,0.08534116729305273,0.8431372549019607,0.05555555555555555,0.02423948220105501,0.0,0.0,0.9705882352941176
RF_single_with_coords,random,True,Saltuarius swaini,5,2,balanced,20.0,sqrt,1,300,102,1,0.05888999383709031,0.7425742574257426,0.03571428571428571,0.011129411765117647,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,5,3,balanced,20.0,sqrt,1,300,103,2,0.1950881280001693,0.5544554455445544,0.033518261673601474,0.022830401295100326,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,5,4,balanced,20.0,sqrt,1,300,103,2,0.23529186450542522,0.3564356435643564,0.018480667688639072,0.029684985976714134,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,5,5,balanced,20.0,sqrt,1,300,102,1,0.07764060671870426,0.46534653465346537,0.016666666666666666,0.011404357298886714,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,6,1,balanced,20.0,sqrt,1,500,103,1,0.08497725630409506,0.8529411764705882,0.0625,0.024499961165349513,0.0,0.0,0.9705882352941176
RF_single_with_coords,random,True,Saltuarius swaini,6,2,balanced,20.0,sqrt,1,500,102,1,0.06027050773339665,0.7227722772277227,0.034482758620689655,0.011222392157196079,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,6,3,balanced,20.0,sqrt,1,500,103,2,0.19269756534289387,0.551980198019802,0.036024527337761875,0.022632446602504852,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,6,4,balanced,20.0,sqrt,1,500,103,2,0.24107443891307143,0.30940594059405946,0.01752123786407767,0.029819126213970874,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,6,5,balanced,20.0,sqrt,1,500,102,1,0.07251393928620065,0.5247524752475248,0.018867924528301886,0.011517568627784316,0.0,0.0,1.0
RF_single_with_coords,random,True,Saltuarius swaini,7,1,balanced,20.0,sqrt,5,300,103,1,0.19299720420833114,0.8137254901960784,0.05,0.05438146096809718,0.0,0.0,0.9607843137254902
RF_single_with_coords,random,True,Saltuarius swaini,7,2,balanced,20.0,sqrt,5,300,102,1,0.124902274605772,0.8118811881188118,0.05,0.02706498643774217,0.0,0.0,0.9900990099009901
RF_single_with_coords,random,True,Saltuarius swaini,7,3,balanced,20.0,sqrt,5,300,103,2,0.15982270376462895,0.5915841584158417,0.03639344262295082,0.03811872976854634,0.0,0.0,0.9900990099009901
RF_single_with_coords,random,True,Saltuarius swaini,7,4,balanced,20.0,sqrt,5,300,103,2,0.2022864568027208,0.5643564356435643,0.03231292517006802,0.057167036038531766,0.0,0.0,0.9504950495049505
RF_single_with_coords,random,True,Saltuarius swaini,7,5,balanced,20.0,sqrt,5,300,102,1,0.148187558503376,0.4257425742574258,0.01694915254237288,0.034686194186697425,0.0,0.0,0.9702970297029703
RF_single_with_coords,random,True,Saltuarius swaini,8,1,balanced,20.0,sqrt,5,500,103,1,0.18821108823207552,0.8431372549019608,0.058823529411764705,0.053819321035120236,0.0,0.0,0.9607843137254902
RF_single_with_coords,random,True,Saltuarius swaini,8,2,balanced,20.0,sqrt,5,500,102,1,0.12498350455736688,0.801980198019802,0.047619047619047616,0.027738771230704073,0.0,0.0,0.9900990099009901
RF_single_with_coords,random,True,Saltuarius swaini,8,3,balanced,20.0,sqrt,5,500,103,2,0.16990842896568556,0.5470297029702971,0.0332244008714597,0.04005565550336181,0.0,0.0,0.9801980198019802
RF_single_with_coords,random,True,Saltuarius swaini,8,4,balanced,20.0,sqrt,5,500,103,2,0.2082619117305269,0.5396039603960396,0.030718954248366015,0.05856739983349234,0.0,0.0,0.9504950495049505
RF_single_with_coords,random,True,Saltuarius swaini,8,5,balanced,20.0,sqrt,5,500,102,1,0.14597453241058037,0.4554455445544554,0.017857142857142856,0.034415315611849205,0.0,0.0,0.9702970297029703
