model,split_type,use_coords,species,candidate,fold,model__class_weight,model__max_depth,model__max_features,model__min_samples_leaf,model__n_estimators,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,6,4,balanced,20.0,sqrt,1,500,102,7,0.20089365857294716,0.9052631578947368,0.4712304583567042,0.056807333333490195,0.625,0.7142857142857143,0.9578947368421052
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,6,5,balanced,20.0,sqrt,1,500,102,7,0.14260726639768556,0.9646616541353383,0.6829931972789116,0.03934419607856863,0.7142857142857143,0.7142857142857143,0.9789473684210527
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,7,1,balanced,20.0,sqrt,5,300,103,7,0.2789540381865911,0.7946428571428571,0.31237824675324677,0.08662324184111775,0.23529411764705882,0.2857142857142857,0.9166666666666666
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,7,2,balanced,20.0,sqrt,5,300,103,8,0.22936942094191923,0.9657894736842105,0.5995535714285715,0.062434262749664245,0.7,0.875,0.9473684210526315
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,7,3,balanced,20.0,sqrt,5,300,103,8,0.20611380837383153,0.9710526315789474,0.7685705532212885,0.05565197027968634,0.6,0.75,0.9368421052631579
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,7,4,balanced,20.0,sqrt,5,300,102,7,0.2834853198471372,0.8932330827067669,0.39281591424448564,0.08142704880709811,0.5,0.7142857142857143,0.9157894736842105
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,7,5,balanced,20.0,sqrt,5,300,102,7,0.22953693267634911,0.968421052631579,0.7541125541125542,0.06384956072244546,0.5882352941176471,0.7142857142857143,0.9473684210526315
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,8,1,balanced,20.0,sqrt,5,500,103,7,0.2770124287604736,0.8080357142857142,0.3301113819546999,0.08693613762865603,0.23529411764705882,0.2857142857142857,0.9166666666666666
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,8,2,balanced,20.0,sqrt,5,500,103,8,0.22871282694660083,0.968421052631579,0.6084821428571429,0.06211876642601392,0.7,0.875,0.9473684210526315
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,8,3,balanced,20.0,sqrt,5,500,103,8,0.20485696165975464,0.9723684210526315,0.7722163865546219,0.05526181576334692,0.6,0.75,0.9368421052631579
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,8,4,balanced,20.0,sqrt,5,500,102,7,0.28565043443242244,0.8977443609022556,0.3944032158317872,0.08248275818414388,0.47619047619047616,0.7142857142857143,0.9052631578947369
RF_single_no_coords,spatial,False,Calyptotis scutirostrum,8,5,balanced,20.0,sqrt,5,500,102,7,0.22880100236856113,0.9639097744360903,0.7475908149821193,0.06416253654008457,0.5882352941176471,0.7142857142857143,0.9473684210526315
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,1,balanced,,sqrt,1,300,102,12,0.30784064881148054,0.8388888888888888,0.41467901832217685,0.09592178649238452,0.48,0.5,0.9222222222222223
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,2,balanced,,sqrt,1,300,103,13,0.38072945850448026,0.8277777777777778,0.3358431303639351,0.12295587918017041,0.5161290322580645,0.6153846153846154,0.8888888888888888
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,3,balanced,,sqrt,1,300,103,13,0.274067325985392,0.8585470085470086,0.5848821549554535,0.07940248112189859,0.47619047619047616,0.38461538461538464,0.9666666666666667
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,4,balanced,,sqrt,1,300,103,13,0.313149007002749,0.8423076923076923,0.6003964411072693,0.09423667745419201,0.5333333333333333,0.6153846153846154,0.9
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,1,5,balanced,,sqrt,1,300,102,13,0.3395947881303204,0.8254105445116682,0.42428479525253715,0.10741655773425379,0.46153846153846156,0.46153846153846156,0.9213483146067416
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,1,balanced,,sqrt,1,500,102,12,0.3109994800035926,0.836574074074074,0.4235940597063437,0.09622066666667647,0.48,0.5,0.9222222222222223
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,2,balanced,,sqrt,1,500,103,13,0.3777020875338754,0.8311965811965811,0.344528454612264,0.12208683495145631,0.5161290322580645,0.6153846153846154,0.8888888888888888
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,3,balanced,,sqrt,1,500,103,13,0.2707563504186856,0.8594017094017095,0.5871504632205509,0.07831689320388349,0.47619047619047616,0.38461538461538464,0.9666666666666667
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,4,balanced,,sqrt,1,500,103,13,0.3120222829306164,0.8435897435897436,0.6127423050355381,0.0927726601942039,0.5,0.5384615384615384,0.9111111111111111
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,2,5,balanced,,sqrt,1,500,102,13,0.3447526588646082,0.8167675021607607,0.404488099277749,0.1092526274510098,0.4444444444444444,0.46153846153846156,0.9101123595505618
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,1,balanced,,sqrt,5,300,102,12,0.3950416764622046,0.8296296296296296,0.3996414647730437,0.12644592424734127,0.42424242424242425,0.5833333333333334,0.8444444444444444
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,2,balanced,,sqrt,5,300,103,13,0.47723477145716686,0.8247863247863247,0.3959847941995685,0.15832353954046197,0.4878048780487805,0.7692307692307693,0.8
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,3,balanced,,sqrt,5,300,103,13,0.3489168854225974,0.8393162393162393,0.5446527006118048,0.10361551303283818,0.6428571428571429,0.6923076923076923,0.9333333333333333
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,4,balanced,,sqrt,5,300,103,13,0.4177199015173733,0.8341880341880342,0.5578808276831615,0.1331140447418291,0.46153846153846156,0.6923076923076923,0.8111111111111111
RF_single_no_coords,spatial,False,Coeranoscincus reticulatus,3,5,balanced,,sqrt,5,300,102,13,0.4383395539736017,0.8219533275713051,0.4136633913231895,0.14174292187019422,0.47368421052631576,0.6923076923076923,0.8202247191011236
