model,split_type,use_coords,species,candidate,fold,model__class_weight,model__max_depth,model__max_features,model__min_samples_leaf,model__n_estimators,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
RF_single_no_coords,random,False,Ophioscincus truncatus,4,4,balanced,,sqrt,5,500,103,18,0.4568672398885227,0.8777777777777778,0.670249779584818,0.14941838564735266,0.5957446808510638,0.7777777777777778,0.8235294117647058
RF_single_no_coords,random,False,Ophioscincus truncatus,4,5,balanced,,sqrt,5,500,103,18,0.3929090208933548,0.8071895424836601,0.4919180244930813,0.12766126473106224,0.42424242424242425,0.3888888888888889,0.9058823529411765
RF_single_no_coords,random,False,Ophioscincus truncatus,5,1,balanced,20.0,sqrt,1,300,102,17,0.3789051851359298,0.8121107266435986,0.5704067441894342,0.12092766884535512,0.5294117647058824,0.5294117647058824,0.9058823529411765
RF_single_no_coords,random,False,Ophioscincus truncatus,5,2,balanced,20.0,sqrt,1,300,103,18,0.3954872943260071,0.7761437908496732,0.6470760226068613,0.1211928802589094,0.5789473684210527,0.6111111111111112,0.8941176470588236
RF_single_no_coords,random,False,Ophioscincus truncatus,5,3,balanced,20.0,sqrt,1,300,102,17,0.6046283180663825,0.6993079584775086,0.2941496092555691,0.1914355381264499,0.4,0.5294117647058824,0.7764705882352941
RF_single_no_coords,random,False,Ophioscincus truncatus,5,4,balanced,20.0,sqrt,1,300,103,18,0.40632446350683543,0.8284313725490196,0.5011221451905916,0.12991593297670231,0.5,0.5555555555555556,0.8588235294117647
RF_single_no_coords,random,False,Ophioscincus truncatus,5,5,balanced,20.0,sqrt,1,300,103,18,0.34704586081263217,0.8245098039215687,0.5856475529081259,0.10976979503782416,0.5,0.3888888888888889,0.9647058823529412
RF_single_no_coords,random,False,Ophioscincus truncatus,6,1,balanced,20.0,sqrt,1,500,102,17,0.3810665371749763,0.8065743944636679,0.5843035053837005,0.1215423137255294,0.5454545454545454,0.5294117647058824,0.9176470588235294
RF_single_no_coords,random,False,Ophioscincus truncatus,6,2,balanced,20.0,sqrt,1,500,103,18,0.39350071420174965,0.7820261437908498,0.6504010453529792,0.1208633203883592,0.5555555555555556,0.5555555555555556,0.9058823529411765
RF_single_no_coords,random,False,Ophioscincus truncatus,6,3,balanced,20.0,sqrt,1,500,102,17,0.6020238925584213,0.7013840830449828,0.29518421890916624,0.1913416360144842,0.391304347826087,0.5294117647058824,0.7647058823529411
RF_single_no_coords,random,False,Ophioscincus truncatus,6,4,balanced,20.0,sqrt,1,500,103,18,0.4001232150994721,0.8284313725490197,0.5170823605497085,0.12733863479741553,0.5365853658536586,0.6111111111111112,0.8588235294117647
RF_single_no_coords,random,False,Ophioscincus truncatus,6,5,balanced,20.0,sqrt,1,500,103,18,0.34835760582680914,0.8232026143790849,0.5774210386662637,0.10974011650492232,0.4444444444444444,0.3333333333333333,0.9647058823529412
RF_single_no_coords,random,False,Ophioscincus truncatus,7,1,balanced,20.0,sqrt,5,300,102,17,0.4686233362672417,0.8069204152249135,0.6126323931940182,0.15740678404341832,0.43478260869565216,0.5882352941176471,0.7764705882352941
RF_single_no_coords,random,False,Ophioscincus truncatus,7,2,balanced,20.0,sqrt,5,300,103,18,0.4764124538982057,0.7529411764705882,0.5349934594726262,0.1578273493906038,0.4444444444444444,0.5555555555555556,0.8
RF_single_no_coords,random,False,Ophioscincus truncatus,7,3,balanced,20.0,sqrt,5,300,102,17,0.6007205425447045,0.7245674740484429,0.3243013157872863,0.20596859684534852,0.42857142857142855,0.7058823529411765,0.6823529411764706
RF_single_no_coords,random,False,Ophioscincus truncatus,7,4,balanced,20.0,sqrt,5,300,103,18,0.4596608458015954,0.8816993464052287,0.6532417314111026,0.15076279923823221,0.5957446808510638,0.7777777777777778,0.8235294117647058
RF_single_no_coords,random,False,Ophioscincus truncatus,7,5,balanced,20.0,sqrt,5,300,103,18,0.3924547787441717,0.8111111111111111,0.5110396978470817,0.12749497385213773,0.375,0.3333333333333333,0.9058823529411765
RF_single_no_coords,random,False,Ophioscincus truncatus,8,1,balanced,20.0,sqrt,5,500,102,17,0.46823932187305783,0.8041522491349482,0.603248178966672,0.15742806220548944,0.425531914893617,0.5882352941176471,0.7647058823529411
RF_single_no_coords,random,False,Ophioscincus truncatus,8,2,balanced,20.0,sqrt,5,500,103,18,0.47545247283386055,0.7549019607843137,0.5369951773496301,0.15755941109805166,0.4444444444444444,0.5555555555555556,0.8
RF_single_no_coords,random,False,Ophioscincus truncatus,8,3,balanced,20.0,sqrt,5,500,102,17,0.6009139700281845,0.7273356401384083,0.3315118508713555,0.20621163306181645,0.42857142857142855,0.7058823529411765,0.6823529411764706
RF_single_no_coords,random,False,Ophioscincus truncatus,8,4,balanced,20.0,sqrt,5,500,103,18,0.45686723988852274,0.8777777777777778,0.670249779584818,0.14941838564735266,0.5957446808510638,0.7777777777777778,0.8235294117647058
RF_single_no_coords,random,False,Ophioscincus truncatus,8,5,balanced,20.0,sqrt,5,500,103,18,0.39290902089335494,0.8071895424836601,0.4919180244930813,0.12766126473106224,0.42424242424242425,0.3888888888888889,0.9058823529411765
RF_single_no_coords,random,False,Pseudechis porphyricaus,1,1,balanced,,sqrt,1,300,103,2,0.08799574700123818,0.9603960396039604,0.26785714285714285,0.027354153182648326,0.0,0.0,0.9702970297029703
