model,split_type,use_coords,species,candidate,fold,model__class_weight,model__max_depth,model__max_features,model__min_samples_leaf,model__n_estimators,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
RF_single_with_coords,spatial,True,Ophioscincus truncatus,1,2,balanced,,sqrt,1,300,102,20,0.4546702139410986,0.7295731707317074,0.5213230031309981,0.14053104575168301,0.47058823529411764,0.4,0.926829268292683
RF_single_with_coords,spatial,True,Ophioscincus truncatus,1,3,balanced,,sqrt,1,300,102,20,0.41692980292719967,0.8460365853658536,0.634133221440928,0.13347919389982135,0.5777777777777777,0.65,0.8536585365853658
RF_single_with_coords,spatial,True,Ophioscincus truncatus,1,4,balanced,,sqrt,1,300,102,20,0.472237795633058,0.7753048780487806,0.4480963396145418,0.1588350762527429,0.47619047619047616,0.5,0.8536585365853658
RF_single_with_coords,spatial,True,Ophioscincus truncatus,1,5,balanced,,sqrt,1,300,104,21,0.4309714422863801,0.7977624784853701,0.5020102007979794,0.14470876068377028,0.46511627906976744,0.47619047619047616,0.8554216867469879
RF_single_with_coords,spatial,True,Ophioscincus truncatus,2,1,balanced,,sqrt,1,500,103,20,0.3832543778010069,0.8460843373493976,0.6873277570172103,0.11933417475729127,0.6666666666666666,0.65,0.927710843373494
RF_single_with_coords,spatial,True,Ophioscincus truncatus,2,2,balanced,,sqrt,1,500,102,20,0.4517431190214156,0.7463414634146343,0.5189877987634404,0.13977611764708822,0.47058823529411764,0.4,0.926829268292683
RF_single_with_coords,spatial,True,Ophioscincus truncatus,2,3,balanced,,sqrt,1,500,102,20,0.4125735682576973,0.850609756097561,0.6391831705189234,0.13226796078433337,0.5531914893617021,0.65,0.8292682926829268
RF_single_with_coords,spatial,True,Ophioscincus truncatus,2,4,balanced,,sqrt,1,500,102,20,0.46640072376215125,0.7753048780487806,0.43398875150441024,0.1563184705882353,0.4878048780487805,0.5,0.8658536585365854
RF_single_with_coords,spatial,True,Ophioscincus truncatus,2,5,balanced,,sqrt,1,500,104,21,0.43593922263727225,0.7928858290304073,0.4878191146415195,0.1463170000000096,0.4186046511627907,0.42857142857142855,0.8433734939759037
RF_single_with_coords,spatial,True,Ophioscincus truncatus,3,1,balanced,,sqrt,5,300,103,20,0.42230984580349024,0.8469879518072289,0.6872412256703662,0.13431246926139684,0.5581395348837209,0.6,0.8674698795180723
RF_single_with_coords,spatial,True,Ophioscincus truncatus,3,2,balanced,,sqrt,5,300,102,20,0.4829954506225792,0.7335365853658536,0.5198870907360539,0.15712447914943609,0.41025641025641024,0.4,0.8658536585365854
RF_single_with_coords,spatial,True,Ophioscincus truncatus,3,3,balanced,,sqrt,5,300,102,20,0.48604664391084446,0.8451219512195123,0.6245077551850737,0.16237516345416764,0.5357142857142857,0.75,0.7439024390243902
RF_single_with_coords,spatial,True,Ophioscincus truncatus,3,4,balanced,,sqrt,5,300,102,20,0.5019220112115669,0.7756097560975609,0.44428294791273004,0.16845077181552595,0.5306122448979592,0.65,0.8048780487804879
RF_single_with_coords,spatial,True,Ophioscincus truncatus,3,5,balanced,,sqrt,5,300,104,21,0.4675739663417051,0.8089500860585198,0.5816788224222494,0.1553562613016849,0.4897959183673469,0.5714285714285714,0.8072289156626506
RF_single_with_coords,spatial,True,Ophioscincus truncatus,4,1,balanced,,sqrt,5,500,103,20,0.4223693674419254,0.8433734939759037,0.6810588883438609,0.13402389052448,0.5581395348837209,0.6,0.8674698795180723
RF_single_with_coords,spatial,True,Ophioscincus truncatus,4,2,balanced,,sqrt,5,500,102,20,0.4807146275364139,0.7384146341463415,0.5232386387043015,0.15703329882197514,0.4,0.4,0.8536585365853658
RF_single_with_coords,spatial,True,Ophioscincus truncatus,4,3,balanced,,sqrt,5,500,102,20,0.4881207358944865,0.8463414634146341,0.6285178799118892,0.16328844640984533,0.5357142857142857,0.75,0.7439024390243902
RF_single_with_coords,spatial,True,Ophioscincus truncatus,4,4,balanced,,sqrt,5,500,102,20,0.5034769137901528,0.774390243902439,0.4375163994732577,0.16894915457817045,0.56,0.7,0.8048780487804879
RF_single_with_coords,spatial,True,Ophioscincus truncatus,4,5,balanced,,sqrt,5,500,104,21,0.4700043076599259,0.8072289156626506,0.5792906751538012,0.15656503872728195,0.4897959183673469,0.5714285714285714,0.8072289156626506
RF_single_with_coords,spatial,True,Ophioscincus truncatus,5,1,balanced,20.0,sqrt,1,300,103,20,0.3904437833795992,0.8409638554216867,0.6822805662741358,0.1219638776707698,0.6842105263157895,0.65,0.9397590361445783
RF_single_with_coords,spatial,True,Ophioscincus truncatus,5,2,balanced,20.0,sqrt,1,300,102,20,0.4548547103849571,0.7292682926829269,0.5210828901366478,0.14056464267467716,0.47058823529411764,0.4,0.926829268292683
RF_single_with_coords,spatial,True,Ophioscincus truncatus,5,3,balanced,20.0,sqrt,1,300,102,20,0.41688868727308803,0.8466463414634146,0.635930607061843,0.13342325640822664,0.5777777777777777,0.65,0.8536585365853658
RF_single_with_coords,spatial,True,Ophioscincus truncatus,5,4,balanced,20.0,sqrt,1,300,102,20,0.4727465610643661,0.7740853658536585,0.4428402051616756,0.1590021854575359,0.47619047619047616,0.5,0.8536585365853658
RF_single_with_coords,spatial,True,Ophioscincus truncatus,5,5,balanced,20.0,sqrt,1,300,104,21,0.43119596669287996,0.7983362019506598,0.5031631477581848,0.1446873544264794,0.46511627906976744,0.47619047619047616,0.8554216867469879
RF_single_with_coords,spatial,True,Ophioscincus truncatus,6,1,balanced,20.0,sqrt,1,500,103,20,0.383328714878589,0.8460843373493976,0.686512032973585,0.11930611444507094,0.6666666666666666,0.65,0.927710843373494
RF_single_with_coords,spatial,True,Ophioscincus truncatus,6,2,balanced,20.0,sqrt,1,500,102,20,0.4518460395507629,0.7460365853658536,0.5187394060106642,0.13979346335635962,0.47058823529411764,0.4,0.926829268292683
RF_single_with_coords,spatial,True,Ophioscincus truncatus,6,3,balanced,20.0,sqrt,1,500,102,20,0.41216891030480507,0.8509146341463415,0.6414748371855901,0.1320809529169889,0.5531914893617021,0.65,0.8292682926829268
RF_single_with_coords,spatial,True,Ophioscincus truncatus,6,4,balanced,20.0,sqrt,1,500,102,20,0.466407226500552,0.775,0.4334731376058022,0.15639590814847043,0.4878048780487805,0.5,0.8658536585365854
RF_single_with_coords,spatial,True,Ophioscincus truncatus,6,5,balanced,20.0,sqrt,1,500,104,21,0.435670807559199,0.7931726907630521,0.48892783329855105,0.14618128891392587,0.4186046511627907,0.42857142857142855,0.8433734939759037
RF_single_with_coords,spatial,True,Ophioscincus truncatus,7,1,balanced,20.0,sqrt,5,300,103,20,0.42230984580349024,0.8469879518072289,0.6872412256703662,0.13431246926139684,0.5581395348837209,0.6,0.8674698795180723
