model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_interactions_with_coords,random,True,6,4,0.1,balanced,8,816,49,0.367324030810604,0.9033339541814118,0.4143709185970537,0.11287144659746412,0.4,0.8571428571428571,0.8448500651890483
GAM_multi_interactions_with_coords,random,True,6,5,0.1,balanced,8,816,48,0.396941472597958,0.8821343315972222,0.3582774283288798,0.1248197967120122,0.3463203463203463,0.8333333333333334,0.8138020833333334
GAM_multi_interactions_with_coords,random,True,7,1,0.5,,4,824,52,0.1561459189981011,0.8922130330809086,0.5128203791008663,0.04337464843983148,0.07272727272727272,0.038461538461538464,0.9987046632124352
GAM_multi_interactions_with_coords,random,True,7,2,0.5,,4,824,52,0.15779178079252862,0.9139348345954563,0.4068093184886395,0.04673466418210221,0.07272727272727272,0.038461538461538464,0.9987046632124352
GAM_multi_interactions_with_coords,random,True,7,3,0.5,,4,824,50,0.159449276060318,0.8681395348837209,0.45371215333691595,0.0426444681140988,0.03773584905660377,0.02,0.9974160206718347
GAM_multi_interactions_with_coords,random,True,7,4,0.5,,4,816,49,0.15008920232571124,0.9039459330016231,0.41028475726429736,0.04276548113281984,0.038461538461538464,0.02040816326530612,0.9973924380704041
GAM_multi_interactions_with_coords,random,True,7,5,0.5,,4,816,48,0.16010290624573678,0.8846028645833334,0.33901952842507277,0.04535413513755929,0.13793103448275862,0.08333333333333333,0.9921875
GAM_multi_interactions_with_coords,random,True,8,1,0.5,,6,824,52,0.15322367508291895,0.8965474292546831,0.4891146263782082,0.042661670216730826,0.3076923076923077,0.19230769230769232,0.9961139896373057
GAM_multi_interactions_with_coords,random,True,8,2,0.5,,6,824,52,0.15453462077876776,0.9195894778796333,0.44754462302651044,0.045492703273200374,0.1694915254237288,0.09615384615384616,0.9974093264248705
GAM_multi_interactions_with_coords,random,True,8,3,0.5,,6,824,50,0.15340740185241292,0.8731266149870801,0.5058766020169947,0.04033024241037693,0.3076923076923077,0.2,0.9935400516795866
GAM_multi_interactions_with_coords,random,True,8,4,0.5,,6,816,49,0.1469627859028552,0.9065002793816352,0.4411049016332314,0.04160460873896672,0.3125,0.20408163265306123,0.9934810951760105
GAM_multi_interactions_with_coords,random,True,8,5,0.5,,6,816,48,0.15609047014083943,0.8857964409722222,0.38537379735869765,0.04352349998783166,0.25,0.16666666666666666,0.9895833333333334
