model,split_type,use_coords,species,candidate,fold,model__classifier__C,model__classifier__class_weight,model__splines__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_single_with_coords,random,True,Cacophis kreftii,9,4,0.5,,8,103,4,0.12646826634867173,0.8863636363636364,0.17410714285714285,0.034944619568170576,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,9,5,0.5,,8,102,3,0.093800352438628,0.9528619528619529,0.30634920634920637,0.025309877327966062,0.0,0.0,1.0
GAM_single_with_coords,random,True,Cacophis kreftii,10,1,0.5,balanced,4,103,3,0.23461153188407546,0.9400000000000001,0.47883597883597884,0.07184138720361516,0.3333333333333333,1.0,0.88
GAM_single_with_coords,random,True,Cacophis kreftii,10,2,0.5,balanced,4,103,3,0.3494514540220018,0.9233333333333333,0.28888888888888886,0.10996906360174974,0.3,1.0,0.86
GAM_single_with_coords,random,True,Cacophis kreftii,10,3,0.5,balanced,4,102,3,0.3735376764063986,0.7946127946127945,0.08947714694841133,0.12434184420602058,0.08333333333333333,0.3333333333333333,0.797979797979798
GAM_single_with_coords,random,True,Cacophis kreftii,10,4,0.5,balanced,4,103,4,0.3697841824542991,0.9015151515151515,0.19821428571428573,0.11999986843613271,0.32,1.0,0.8282828282828283
GAM_single_with_coords,random,True,Cacophis kreftii,10,5,0.5,balanced,4,102,3,0.28381708824013563,0.9494949494949495,0.2757936507936508,0.08569493983530442,0.35294117647058826,1.0,0.8888888888888888
GAM_single_with_coords,random,True,Cacophis kreftii,11,1,0.5,balanced,6,103,3,0.22082570848243716,0.9433333333333334,0.4843304843304843,0.06909078493019666,0.35294117647058826,1.0,0.89
GAM_single_with_coords,random,True,Cacophis kreftii,11,2,0.5,balanced,6,103,3,0.33562174012058743,0.9233333333333333,0.45138888888888884,0.10557579471498366,0.3,1.0,0.86
GAM_single_with_coords,random,True,Cacophis kreftii,11,3,0.5,balanced,6,102,3,0.34921764186366794,0.7912457912457912,0.08820212046018498,0.11274622523107915,0.11764705882352941,0.3333333333333333,0.8686868686868687
GAM_single_with_coords,random,True,Cacophis kreftii,11,4,0.5,balanced,6,103,4,0.36966251198666644,0.8863636363636364,0.17539682539682538,0.11988250977130901,0.32,1.0,0.8282828282828283
GAM_single_with_coords,random,True,Cacophis kreftii,11,5,0.5,balanced,6,102,3,0.25518198719554214,0.9494949494949495,0.2785714285714286,0.07643383378943516,0.375,1.0,0.898989898989899
GAM_single_with_coords,random,True,Cacophis kreftii,12,1,0.5,balanced,8,103,3,0.20596821527260661,0.96,0.5277777777777778,0.0637690476560592,0.35294117647058826,1.0,0.89
GAM_single_with_coords,random,True,Cacophis kreftii,12,2,0.5,balanced,8,103,3,0.3138048208910617,0.92,0.2846153846153846,0.09847450856872625,0.3333333333333333,1.0,0.88
GAM_single_with_coords,random,True,Cacophis kreftii,12,3,0.5,balanced,8,102,3,0.3398465131943431,0.8114478114478114,0.0968015992003998,0.10844689659886704,0.13333333333333333,0.3333333333333333,0.8888888888888888
GAM_single_with_coords,random,True,Cacophis kreftii,12,4,0.5,balanced,8,103,4,0.35798771252458955,0.8914141414141414,0.18060897435897438,0.11537862440883709,0.3333333333333333,1.0,0.8383838383838383
GAM_single_with_coords,random,True,Cacophis kreftii,12,5,0.5,balanced,8,102,3,0.22822559142001256,0.9595959595959597,0.3333333333333333,0.06654392590809179,0.4,1.0,0.9090909090909091
GAM_single_with_coords,random,True,Calyptotis scutirostrum,1,1,0.1,,4,103,7,0.20622562107630488,0.9122023809523809,0.4734126984126984,0.05674557412239348,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,1,2,0.1,,4,103,7,0.19925755363616363,0.9255952380952381,0.44241926655719754,0.05536973929754077,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,1,3,0.1,,4,102,6,0.17939794739024081,0.921875,0.5388888888888889,0.04828594265754349,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,1,4,0.1,,4,103,7,0.2057636170315119,0.8898809523809524,0.34202898550724636,0.05686167666061885,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,1,5,0.1,,4,102,7,0.19882451657425426,0.9007518796992482,0.7086226142829917,0.05534372281005663,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,2,1,0.1,,6,103,7,0.19923183355407634,0.9270833333333334,0.4916075125702455,0.05544679631285624,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,2,2,0.1,,6,103,7,0.19295112029654385,0.9389880952380952,0.4895100069013112,0.0541454495583971,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,2,3,0.1,,6,102,6,0.17242569061305577,0.9340277777777778,0.5638227513227513,0.04682697023231957,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,2,4,0.1,,6,103,7,0.1981638192192555,0.9122023809523809,0.3528810505526489,0.055458926457323254,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,2,5,0.1,,6,102,7,0.19215299541928302,0.8932330827067668,0.6955205811138014,0.05359625869489121,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,3,1,0.1,,8,103,7,0.1967183190669797,0.9285714285714286,0.4921768707482993,0.05502918003097908,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,3,2,0.1,,8,103,7,0.19014993433208252,0.9389880952380952,0.4838291380625477,0.053525041960616054,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,3,3,0.1,,8,102,6,0.16986155205002695,0.9479166666666666,0.6660830999066293,0.04608480142206663,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,3,4,0.1,,8,103,7,0.19403349196743638,0.9300595238095238,0.41190476190476194,0.054595221778285116,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,3,5,0.1,,8,102,7,0.18859322738755846,0.8992481203007519,0.7010603431656064,0.05267929595375622,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,4,1,0.1,balanced,4,103,7,0.417635993955069,0.9196428571428571,0.45778675106406197,0.12681115664669923,0.4,0.7142857142857143,0.8645833333333334
GAM_single_with_coords,random,True,Calyptotis scutirostrum,4,2,0.1,balanced,4,103,7,0.43233988841296045,0.9360119047619048,0.5270824413681556,0.13295436578885617,0.41379310344827586,0.8571428571428571,0.8333333333333334
GAM_single_with_coords,random,True,Calyptotis scutirostrum,4,3,0.1,balanced,4,102,6,0.42738845377071866,0.9288194444444444,0.5531862745098038,0.1319687025128346,0.4,1.0,0.8125
GAM_single_with_coords,random,True,Calyptotis scutirostrum,4,4,0.1,balanced,4,103,7,0.4567348175266412,0.9136904761904762,0.3858425752434969,0.14399661821305584,0.4,0.8571428571428571,0.8229166666666666
GAM_single_with_coords,random,True,Calyptotis scutirostrum,4,5,0.1,balanced,4,102,7,0.3691553948873495,0.9082706766917293,0.7272012578616351,0.10827791505957986,0.4166666666666667,0.7142857142857143,0.8736842105263158
GAM_single_with_coords,random,True,Calyptotis scutirostrum,5,1,0.1,balanced,6,103,7,0.39321442063639955,0.925595238095238,0.47482993197278905,0.11797459320214489,0.4444444444444444,0.8571428571428571,0.8541666666666666
GAM_single_with_coords,random,True,Calyptotis scutirostrum,5,2,0.1,balanced,6,103,7,0.4077906906602907,0.9360119047619048,0.5300583474496519,0.12408642709878509,0.45161290322580644,1.0,0.8229166666666666
GAM_single_with_coords,random,True,Calyptotis scutirostrum,5,3,0.1,balanced,6,102,6,0.38795270476759924,0.954861111111111,0.6429505135387488,0.11659072754221551,0.41379310344827586,1.0,0.8229166666666666
GAM_single_with_coords,random,True,Calyptotis scutirostrum,5,4,0.1,balanced,6,103,7,0.42631461224500206,0.925595238095238,0.4068783068783069,0.13220027990777874,0.4,0.8571428571428571,0.8229166666666666
GAM_single_with_coords,random,True,Calyptotis scutirostrum,5,5,0.1,balanced,6,102,7,0.3410239736149025,0.9007518796992481,0.7136699507389161,0.09860610581480625,0.5,0.8571428571428571,0.8842105263157894
GAM_single_with_coords,random,True,Calyptotis scutirostrum,6,1,0.1,balanced,8,103,7,0.380399676455779,0.9226190476190476,0.42245765929976453,0.11387032375186869,0.4444444444444444,0.8571428571428571,0.8541666666666666
GAM_single_with_coords,random,True,Calyptotis scutirostrum,6,2,0.1,balanced,8,103,7,0.39175888489328275,0.9270833333333333,0.5102607709750567,0.11832855246384454,0.45161290322580644,1.0,0.8229166666666666
GAM_single_with_coords,random,True,Calyptotis scutirostrum,6,3,0.1,balanced,8,102,6,0.3668590311291988,0.9618055555555556,0.6797619047619047,0.10830031707133293,0.42857142857142855,1.0,0.8333333333333334
