model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_interactions_no_coords,random,False,9,5,0.5,,8,816,48,0.1610363384595246,0.877414279513889,0.3615387985008741,0.04474294647352801,0.1935483870967742,0.125,0.9895833333333334
GAM_multi_interactions_no_coords,random,False,10,1,0.5,balanced,4,824,52,0.37924657768106745,0.8953268234356317,0.5031827901070698,0.12129900029967047,0.3728813559322034,0.8461538461538461,0.8186528497409327
GAM_multi_interactions_no_coords,random,False,10,2,0.5,balanced,4,824,52,0.3489891938880308,0.9033230370665604,0.3885580568502072,0.10745456585566246,0.41414141414141414,0.7884615384615384,0.8639896373056994
GAM_multi_interactions_no_coords,random,False,10,3,0.5,balanced,4,824,50,0.4251921962695269,0.8660981912144703,0.4432996609857194,0.13857877851691663,0.3346938775510204,0.82,0.8010335917312662
GAM_multi_interactions_no_coords,random,False,10,4,0.5,balanced,4,816,49,0.38154460807361745,0.8995822579357688,0.39223341261625533,0.12129143753439474,0.37333333333333335,0.8571428571428571,0.8252933507170795
GAM_multi_interactions_no_coords,random,False,10,5,0.5,balanced,4,816,48,0.4135126025712551,0.8783637152777778,0.32667442517700607,0.13300636048616304,0.3404255319148936,0.8333333333333334,0.80859375
GAM_multi_interactions_no_coords,random,False,11,1,0.5,balanced,6,824,52,0.3667975018006808,0.8968214428058987,0.5091156574944538,0.11685539870947648,0.37554585152838427,0.8269230769230769,0.8264248704663213
GAM_multi_interactions_no_coords,random,False,11,2,0.5,balanced,6,824,52,0.332298310839409,0.9054155041849342,0.39441030845522196,0.10087624390632473,0.40860215053763443,0.7307692307692307,0.8756476683937824
GAM_multi_interactions_no_coords,random,False,11,3,0.5,balanced,6,824,50,0.4128666008438193,0.8668992248062015,0.4524603922868727,0.13347136603206317,0.3389830508474576,0.8,0.8113695090439277
GAM_multi_interactions_no_coords,random,False,11,4,0.5,balanced,6,816,49,0.3707761550172035,0.8995024346113936,0.4152417487571217,0.11721340903437084,0.3853211009174312,0.8571428571428571,0.834419817470665
GAM_multi_interactions_no_coords,random,False,11,5,0.5,balanced,6,816,48,0.39798259678624937,0.8811577690972222,0.356308183526119,0.128266182217802,0.34513274336283184,0.8125,0.8190104166666666
GAM_multi_interactions_no_coords,random,False,12,1,0.5,balanced,8,824,52,0.35829917956859275,0.898415703467517,0.4866832245618269,0.11327239970762584,0.3835616438356164,0.8076923076923077,0.8380829015544041
GAM_multi_interactions_no_coords,random,False,12,2,0.5,balanced,8,824,52,0.3243627466818956,0.9065613790354723,0.39789352486050167,0.09856321829775451,0.41304347826086957,0.7307692307692307,0.8782383419689119
GAM_multi_interactions_no_coords,random,False,12,3,0.5,balanced,8,824,50,0.41033099692822333,0.8610594315245478,0.42907558763969744,0.13285181259679243,0.3404255319148936,0.8,0.8126614987080103
GAM_multi_interactions_no_coords,random,False,12,4,0.5,balanced,8,816,49,0.3623061548516314,0.8942340952026182,0.40747077423831585,0.11409216411349718,0.38497652582159625,0.8367346938775511,0.8396349413298566
GAM_multi_interactions_no_coords,random,False,12,5,0.5,balanced,8,816,48,0.3898327698811151,0.8797200520833333,0.3516381879426312,0.12482674403334397,0.34210526315789475,0.8125,0.81640625
