model,split_type,use_coords,candidate,fold,classifier__C,classifier__class_weight,features__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_multi_no_coords,spatial,False,9,1,0.5,,8,824,50,0.1658293942366743,0.8914470284237727,0.36816269433996685,0.04695193149884723,0.11320754716981132,0.06,1.0
GAM_multi_no_coords,spatial,False,9,2,0.5,,8,824,52,0.1734480388796456,0.8706406935033878,0.3526129075073036,0.04794536566888719,0.07017543859649122,0.038461538461538464,0.9961139896373057
GAM_multi_no_coords,spatial,False,9,3,0.5,,8,816,48,0.1896317525339794,0.8042263454861112,0.2207954499911988,0.05072896233781934,0.0784313725490196,0.041666666666666664,0.9986979166666666
GAM_multi_no_coords,spatial,False,9,4,0.5,,8,816,49,0.17516698435337558,0.8523268499055423,0.2988593812716295,0.04855144685521119,0.0392156862745098,0.02040816326530612,0.9986962190352021
GAM_multi_no_coords,spatial,False,9,5,0.5,,8,824,51,0.18675761755882694,0.8212211145777845,0.30564163005529893,0.05014980952069798,0.10909090909090909,0.058823529411764705,0.9987063389391979
GAM_multi_no_coords,spatial,False,10,1,0.5,balanced,4,824,50,0.4705980843104449,0.8901033591731267,0.35838193482854275,0.15394136452967305,0.3225806451612903,0.9,0.7622739018087855
GAM_multi_no_coords,spatial,False,10,2,0.5,balanced,4,824,52,0.49550127438483293,0.8642636508569151,0.31674851470408355,0.16337564373685692,0.3146853146853147,0.8653846153846154,0.7551813471502591
GAM_multi_no_coords,spatial,False,10,3,0.5,balanced,4,816,48,0.48529079840052924,0.8090006510416667,0.2011681245982468,0.1567028760081284,0.2786885245901639,0.7083333333333334,0.7890625
GAM_multi_no_coords,spatial,False,10,4,0.5,balanced,4,816,49,0.44405278986539787,0.8638746241651811,0.2971874571382568,0.14431513998713613,0.312,0.7959183673469388,0.788787483702738
GAM_multi_no_coords,spatial,False,10,5,0.5,balanced,4,824,51,0.4909850804464614,0.8180757425868148,0.2937488032252112,0.1639317837849929,0.26855123674911663,0.7450980392156863,0.7490297542043984
GAM_multi_no_coords,spatial,False,11,1,0.5,balanced,6,824,50,0.4727649098323752,0.8926356589147286,0.3901695085581117,0.15458550266421345,0.32608695652173914,0.9,0.7661498708010336
GAM_multi_no_coords,spatial,False,11,2,0.5,balanced,6,824,52,0.48798456788795846,0.8658828218413711,0.32190197094152434,0.1605171298338263,0.30985915492957744,0.8461538461538461,0.7564766839378239
GAM_multi_no_coords,spatial,False,11,3,0.5,balanced,6,816,48,0.47294823983573736,0.8101399739583333,0.2098205727920678,0.15201112339507175,0.2845528455284553,0.7291666666666666,0.7877604166666666
GAM_multi_no_coords,spatial,False,11,4,0.5,balanced,6,816,49,0.4496641792918358,0.8505441289944922,0.2907856555041808,0.1460780038566687,0.296,0.7551020408163265,0.7861799217731421
GAM_multi_no_coords,spatial,False,11,5,0.5,balanced,6,824,51,0.4788600270404377,0.8192425741318519,0.31800745096161653,0.15910319988023178,0.2857142857142857,0.7647058823529411,0.7632600258732212
GAM_multi_no_coords,spatial,False,12,1,0.5,balanced,8,824,50,0.4744594569520797,0.8930232558139535,0.3699854583062779,0.1549326703971229,0.3237410071942446,0.9,0.7635658914728682
GAM_multi_no_coords,spatial,False,12,2,0.5,balanced,8,824,52,0.48736297454553557,0.8645625747309685,0.3212647590852636,0.16030902815669693,0.31690140845070425,0.8653846153846154,0.7577720207253886
GAM_multi_no_coords,spatial,False,12,3,0.5,balanced,8,816,48,0.4689496331661347,0.8061523437500001,0.21286221183838222,0.15027426399539912,0.27755102040816326,0.7083333333333334,0.7877604166666666
GAM_multi_no_coords,spatial,False,12,4,0.5,balanced,8,816,49,0.4500746466541803,0.8486017614346911,0.2803155949100479,0.14636823312188899,0.296,0.7551020408163265,0.7861799217731421
GAM_multi_no_coords,spatial,False,12,5,0.5,balanced,8,824,51,0.4837150246119877,0.817847449458438,0.29733690941812585,0.16022453530764635,0.2825278810408922,0.7450980392156863,0.7671410090556274
