model,split_type,use_coords,species,candidate,fold,model__classifier__C,model__classifier__class_weight,model__splines__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_single_with_coords,spatial,True,Egernia mcpheei,8,2,0.5,,6,103,2,0.08186388603628565,0.9504950495049506,0.5833333333333334,0.018561614078789535,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,8,3,0.5,,6,103,1,0.04231374733047713,0.9901960784313726,0.5,0.009115987472367684,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,8,4,0.5,,6,102,1,0.04224975515516468,1.0,1.0,0.009103163360529225,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,8,5,0.5,,6,102,1,0.06479284742920007,0.25742574257425743,0.013157894736842105,0.010130625685790371,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,9,1,0.5,,8,103,1,0.044488831854748154,0.9509803921568627,0.16666666666666666,0.009309826074388433,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,9,2,0.5,,8,103,2,0.08079127437605686,0.9504950495049506,0.5833333333333334,0.01848054144442317,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,9,3,0.5,,8,103,1,0.0422735598520654,0.9901960784313726,0.5,0.00912752811410306,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,9,4,0.5,,8,102,1,0.04126183623643326,1.0,1.0,0.009011501089681725,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,9,5,0.5,,8,102,1,0.06528058150183307,0.25742574257425743,0.013157894736842105,0.010200448640185739,0.0,0.0,1.0
GAM_single_with_coords,spatial,True,Egernia mcpheei,10,1,0.5,balanced,4,103,1,0.261991685179025,0.9313725490196079,0.125,0.07730620549577549,0.18181818181818182,1.0,0.9117647058823529
GAM_single_with_coords,spatial,True,Egernia mcpheei,10,2,0.5,balanced,4,103,2,0.2516653786370843,0.9257425742574257,0.3125,0.07264642539551483,0.18181818181818182,0.5,0.9207920792079208
GAM_single_with_coords,spatial,True,Egernia mcpheei,10,3,0.5,balanced,4,103,1,0.2491252920737669,1.0,1.0,0.0678520236184483,0.2857142857142857,1.0,0.9509803921568627
GAM_single_with_coords,spatial,True,Egernia mcpheei,10,4,0.5,balanced,4,102,1,0.3074439934932973,1.0,1.0,0.09222972094205488,0.14285714285714285,1.0,0.8811881188118812
GAM_single_with_coords,spatial,True,Egernia mcpheei,10,5,0.5,balanced,4,102,1,0.2896498069200363,0.16831683168316836,0.011764705882352941,0.08629182208315321,0.0,0.0,0.8910891089108911
GAM_single_with_coords,spatial,True,Egernia mcpheei,11,1,0.5,balanced,6,103,1,0.2153865989509147,0.9117647058823529,0.1,0.06427532530248871,0.18181818181818182,1.0,0.9117647058823529
GAM_single_with_coords,spatial,True,Egernia mcpheei,11,2,0.5,balanced,6,103,2,0.19080204421205824,0.9306930693069307,0.31666666666666665,0.05039918711218928,0.2857142857142857,0.5,0.9603960396039604
GAM_single_with_coords,spatial,True,Egernia mcpheei,11,3,0.5,balanced,6,103,1,0.201819970509478,0.9803921568627451,0.3333333333333333,0.053744971839247674,0.2857142857142857,1.0,0.9509803921568627
GAM_single_with_coords,spatial,True,Egernia mcpheei,11,4,0.5,balanced,6,102,1,0.27659591837040415,1.0,1.0,0.08154695537084979,0.16666666666666666,1.0,0.900990099009901
GAM_single_with_coords,spatial,True,Egernia mcpheei,11,5,0.5,balanced,6,102,1,0.2701523293443521,0.2376237623762376,0.01282051282051282,0.08073006273904612,0.0,0.0,0.900990099009901
